Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 8,Area Sample 8,#Peptides,#Unique,#Spec Sample 8,PTM,Avg. Mass,Description
310,1154,A0A7E5W7J7,204.95,22,22,7.0559E6,10,10,10,Carbamidomethylation,70788,ATP-binding cassette sub-family F member 2 OS=Trichoplusia ni OX=7111 GN=LOC113499837 PE=4 SV=1
276,497,A0A7E5W6C9,204.90,70,70,1.7351E8,10,10,11,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
265,845,A0A7E5WKY4,204.70,38,38,6.6038E6,11,11,11,Carbamidomethylation,44520,dual specificity mitogen-activated protein kinase kinase dSOR1 OS=Trichoplusia ni OX=7111 GN=LOC113503523 PE=3 SV=1
403,690,A0A7E5VYE6,204.65,26,26,1.5502E7,8,8,8,,44390,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
213,931,A0A7E5WAY7,204.63,35,35,4.2503E6,13,13,13,,55449,Protein disulfide-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113501048 PE=3 SV=1
270,565,A0A7E5WQ73,204.29,18,18,5.2027E6,11,11,11,Carbamidomethylation,91483,Integrin beta OS=Trichoplusia ni OX=7111 GN=LOC113504609 PE=3 SV=1
500,656,A0A7E5WAK8,204.12,27,27,5.4391E6,7,7,7,Carbamidomethylation,37090,sodium/potassium-transporting ATPase subunit beta-2-like OS=Trichoplusia ni OX=7111 GN=LOC113500980 PE=3 SV=1
390,918,A0A7E5WBQ7,204.01,22,22,6.0606E6,8,8,8,,56841,Glucose-6-phosphate 1-dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113501060 PE=3 SV=1
423,516,A0A7E5WD98,203.90,23,23,6.1243E6,8,8,8,Carbamidomethylation,56995,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
423,517,A0A7E5WD97,203.90,23,23,6.1243E6,8,8,8,Carbamidomethylation,57427,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
423,518,A0A7E5WDX8,203.90,23,23,6.1243E6,8,8,8,Carbamidomethylation,57712,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
423,519,A0A7E5WD39,203.90,22,22,6.1243E6,8,8,8,Carbamidomethylation,58381,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
295,41,A0A7E5W6Z5,203.73,10,10,2.5766E6,10,10,10,Carbamidomethylation,181073,laminin subunit gamma-1 OS=Trichoplusia ni OX=7111 GN=LOC113499965 PE=4 SV=1
347,531,A0A7E5X012,203.70,20,20,5.1003E6,9,9,9,Carbamidomethylation,71922,Polypeptide N-acetylgalactosaminyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113507745 PE=3 SV=1
320,330,A0A7E5WRJ3,203.49,28,28,5.8296E6,8,7,10,Carbamidomethylation,47683,26S proteasome regulatory subunit 6A-B OS=Trichoplusia ni OX=7111 GN=LOC113504711 PE=3 SV=1
394,447,A0A7E5W3Q6,203.48,38,38,5.5258E6,8,8,8,Carbamidomethylation,31019,F-actin-capping protein subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113499105 PE=3 SV=1
368,552,A0A7E5V9X5,203.32,58,58,2.0152E7,9,9,9,,24456,protein enhancer of sevenless 2B OS=Trichoplusia ni OX=7111 GN=LOC113492015 PE=4 SV=1
418,159517,P08358.1,202.88,36,36,2.2199E7,7,7,8,Carbamidomethylation,27282,RecName: Full=Poxin; AltName: Full=Protein p26; AltName: Full=p26
226,499,A0A7E5V8M2,202.75,44,44,4.4725E5,11,1,12,,33077,syntaxin-1A isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
223,420,A0A7E5WTA9,202.27,15,15,8.9114E4,12,1,12,Carbamidomethylation,107046,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
396,409,A0A7E5VC42,202.26,22,22,3.5786E6,8,8,8,Carbamidomethylation,57289,Wiskott-Aldrich syndrome protein family member OS=Trichoplusia ni OX=7111 GN=LOC113492496 PE=3 SV=1
382,159505,P24656.2,201.77,61,61,1.8603E7,9,9,9,Carbamidomethylation,19288,RecName: Full=Tyrosine-protein phosphatase; AltName: Full=BVP
336,850,A0A7E5WS57,201.72,29,29,2.0703E7,9,9,9,Carbamidomethylation,37192,Adenylosuccinate synthetase OS=Trichoplusia ni OX=7111 GN=LOC113504856 PE=3 SV=1
115,1047,A0A7E5WTV5,201.71,13,13,9.4309E6,20,20,20,Carbamidomethylation,212618,CD109 antigen OS=Trichoplusia ni OX=7111 GN=LOC113505287 PE=4 SV=1
176,334,A0A7E5W5J8,201.53,55,55,2.7604E7,14,14,15,Carbamidomethylation,33084,alpha-soluble NSF attachment protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499619 PE=3 SV=1
405,598,A0A7E5WU50,201.42,23,23,7.2498E6,8,8,8,Carbamidomethylation,48783,Eukaryotic peptide chain release factor subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113505522 PE=3 SV=1
405,599,A0A7E5WTB6,201.42,23,23,7.2498E6,8,8,8,Carbamidomethylation,49124,Eukaryotic peptide chain release factor subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113505522 PE=3 SV=1
342,655,A0A7E5VEV3,201.38,15,15,2.7905E7,9,9,9,Carbamidomethylation,74435,Transmembrane 9 superfamily member OS=Trichoplusia ni OX=7111 GN=LOC113493177 PE=3 SV=1
363,646,A0A7E5VDT0,201.34,40,40,1.4374E7,9,9,9,Carbamidomethylation,24607,60S ribosomal protein L10a OS=Trichoplusia ni OX=7111 GN=LOC113492909 PE=3 SV=1
477,485,A0A7E5V9W6,201.00,40,40,1.8405E7,7,7,7,Carbamidomethylation,33518,40S ribosomal protein SA OS=Trichoplusia ni OX=7111 GN=LOC113492011 PE=3 SV=1
263,1133,A0A7E5W7C6,200.87,25,25,6.2036E6,10,10,11,,61936,Vang-like protein OS=Trichoplusia ni OX=7111 GN=LOC113500056 PE=3 SV=1
337,628,A0A7E5VHE1,200.28,23,23,9.0003E6,9,9,9,Carbamidomethylation,54258,phosphatidylinositol 5-phosphate 4-kinase type-2 alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493839 PE=4 SV=1
337,622,A0A7E5VH86,200.28,26,26,9.0003E6,9,9,9,Carbamidomethylation,47435,phosphatidylinositol 5-phosphate 4-kinase type-2 alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493839 PE=4 SV=1
278,672,A0A7E5VAQ9,199.82,48,48,1.219E7,10,10,11,Carbamidomethylation,23214,rho GDP-dissociation inhibitor 1 OS=Trichoplusia ni OX=7111 GN=LOC113492206 PE=3 SV=1
288,526,A0A7E5WPE2,199.22,30,30,7.9688E6,10,10,11,Carbamidomethylation,44653,Obg-like ATPase 1 OS=Trichoplusia ni OX=7111 GN=LOC113504457 PE=3 SV=1
549,26795,A0A7E5W7G3,199.05,18,18,3.6188E6,6,6,6,,45618,neurofilament heavy polypeptide-like OS=Trichoplusia ni OX=7111 GN=LOC113499990 PE=4 SV=1
361,433,A0A7E5VGA5,198.77,68,68,1.0076E8,9,9,9,Carbamidomethylation,14751,sodium/calcium exchanger regulatory protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113493519 PE=3 SV=1
304,643,A0A7E5W4S0,198.44,20,20,5.5608E6,10,10,10,Carbamidomethylation,76054,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
304,652,A0A7E5W5W0,198.44,20,20,5.5608E6,10,10,10,Carbamidomethylation,77780,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
304,653,A0A7E5W4L0,198.44,20,20,5.5608E6,10,10,10,Carbamidomethylation,78177,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
512,832,A0A7E5WZC3,198.09,63,63,5.5974E7,6,6,7,Carbamidomethylation,11843,Thioredoxin OS=Trichoplusia ni OX=7111 GN=LOC113507592 PE=3 SV=1
259,14996,A0A7E5W410,198.07,45,45,1.4855E7,9,9,11,,29141,Putative hydroxypyruvate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113499205 PE=3 SV=1
309,563,A0A7E5VLC9,198.06,34,34,3.6559E6,10,10,10,Carbamidomethylation,44724,26S proteasome regulatory subunit 10B OS=Trichoplusia ni OX=7111 GN=LOC113494826 PE=3 SV=1
327,1293,A0A7E5VLY2,198.03,13,13,2.7787E6,10,10,10,Carbamidomethylation,127465,Cation-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113494968 PE=3 SV=1
182,159486,Q00733.1,198.02,24,24,5.4751E6,14,14,14,,79879,RecName: Full=Capsid-associated protein VP80
227,1274,A0A7E5VMB1,197.89,23,23,3.9172E6,12,12,12,,82238,Dipeptidyl peptidase 3 OS=Trichoplusia ni OX=7111 GN=LOC113495042 PE=3 SV=1
227,1275,A0A7E5VMK3,197.89,22,22,3.9172E6,12,12,12,,87240,Dipeptidyl peptidase 3 OS=Trichoplusia ni OX=7111 GN=LOC113495042 PE=3 SV=1
299,638,A0A7E5X1L6,197.54,29,29,7.067E6,10,10,10,Carbamidomethylation,51898,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113508311 PE=4 SV=1
514,699,A0A7E5WWT5,197.47,28,28,5.0551E7,6,6,7,Carbamidomethylation,25387,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
514,700,A0A7E5WXS0,197.47,28,28,5.0551E7,6,6,7,Carbamidomethylation,25559,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
262,878,A0A7E5VSE5,197.34,19,19,5.9393E6,11,11,11,Carbamidomethylation,85724,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
262,868,A0A7E5VSY2,197.34,19,19,5.9393E6,11,11,11,Carbamidomethylation,85763,ATP-dependent 6-phosphofructokinase OS=Trichoplusia ni OX=7111 GN=LOC113496310 PE=3 SV=1
272,192,A0A7E5VQ95,197.31,19,19,6.9027E6,11,11,11,Carbamidomethylation,84196,Procollagen-lysine 5-dioxygenase OS=Trichoplusia ni OX=7111 GN=LOC113495745 PE=4 SV=1
272,193,A0A7E5VQ53,197.31,19,19,6.9027E6,11,11,11,Carbamidomethylation,86907,Procollagen-lysine 5-dioxygenase OS=Trichoplusia ni OX=7111 GN=LOC113495745 PE=4 SV=1
413,607,A0A7E5VVY7,197.15,35,35,4.2998E6,8,8,8,Carbamidomethylation,40434,calcium/calmodulin-dependent protein kinase type 1-like OS=Trichoplusia ni OX=7111 GN=LOC113497208 PE=3 SV=1
485,770,A0A7E5VYY3,196.75,53,53,1.4204E7,7,7,7,Carbamidomethylation,21377,60S ribosomal protein L9 OS=Trichoplusia ni OX=7111 GN=LOC113497792 PE=3 SV=1
305,456,A0A7E5VC51,196.72,26,26,7.0544E6,10,10,10,Carbamidomethylation,70597,Phosphatidylinositol-3 5-bisphosphate 3-phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113492561 PE=3 SV=1
228,387,A0A7E5X3I3,196.16,17,17,1.3428E7,12,12,12,,93409,coiled-coil and C2 domain-containing protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
228,385,A0A7E5X199,196.16,17,17,1.3428E7,12,12,12,,92278,coiled-coil and C2 domain-containing protein 1-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
228,386,A0A7E5X3D3,196.16,17,17,1.3428E7,12,12,12,,93281,coiled-coil and C2 domain-containing protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
369,159507,P11038.1,196.09,46,46,7.4016E6,9,9,9,Carbamidomethylation,28635,RecName: Full=Probable DNA polymerase sliding clamp; AltName: Full=EcoRI-T site protein ETL; AltName: Full=Proliferating cell nuclear antigen homolog; Short=PCNA
114,16,A0A7E5VQ87,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,267441,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,15,A0A7E5VPW8,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,265083,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,21,A0A7E5VPR8,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,272626,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,18,A0A7E5VQ84,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,273558,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,17,A0A7E5VPS1,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,268342,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,19,A0A7E5VPV6,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,270268,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
114,20,A0A7E5VPW3,195.94,11,11,4.9479E6,20,20,20,Carbamidomethylation,272367,Spectrin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113495669 PE=3 SV=1
308,913,Q0MUU6,195.80,17,17,4.6466E6,10,6,10,,73138,Heat shock cognate 70 protein OS=Trichoplusia ni OX=7111 GN=LOC113494618 PE=3 SV=1
206,380,A0A7E5VLS0,195.65,49,49,1.4407E7,13,13,13,Carbamidomethylation,37550,nuclear migration protein nudC OS=Trichoplusia ni OX=7111 GN=LOC113494922 PE=4 SV=1
479,702,A0A7E5VC68,195.58,48,48,7.8726E6,7,7,7,Carbamidomethylation,27100,leucine-rich repeat-containing protein 57-like OS=Trichoplusia ni OX=7111 GN=LOC113492586 PE=4 SV=1
301,1121,A0A7E5W1T4,195.44,29,29,8.4309E6,10,10,10,Carbamidomethylation,55287,Importin subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498599 PE=3 SV=1
610,1191,A0A7E5WCL4,195.16,29,29,3.8912E6,5,5,5,,37609,26S proteasome non-ATPase regulatory subunit 7 OS=Trichoplusia ni OX=7111 GN=LOC113501489 PE=3 SV=1
269,995,A0A7E5V9A6,194.73,35,35,7.4621E6,11,11,11,Carbamidomethylation,51262,Serine hydroxymethyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113491873 PE=3 SV=1
269,1001,A0A7E5V9B9,194.73,31,31,7.4621E6,11,11,11,Carbamidomethylation,56966,Serine hydroxymethyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113491873 PE=3 SV=1
319,546,A0A7E5VCN3,194.72,21,21,7.5273E6,9,9,10,Carbamidomethylation,58024,uncharacterized protein LOC113492663 OS=Trichoplusia ni OX=7111 GN=LOC113492663 PE=4 SV=1
298,460,A0A7E5WJD3,194.66,27,27,9.2665E6,10,10,10,,48375,flotillin-2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
298,459,A0A7E5WJ46,194.66,28,28,9.2665E6,10,10,10,,47039,flotillin-2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
374,953,A0A7E5VKA6,194.38,24,24,7.0045E6,8,8,9,Carbamidomethylation,57550,Coronin OS=Trichoplusia ni OX=7111 GN=LOC113494470 PE=3 SV=1
374,955,A0A7E5VK08,194.38,22,22,7.0045E6,8,8,9,Carbamidomethylation,63472,Coronin OS=Trichoplusia ni OX=7111 GN=LOC113494470 PE=3 SV=1
374,956,A0A7E5VK19,194.38,22,22,7.0045E6,8,8,9,Carbamidomethylation,64268,Coronin OS=Trichoplusia ni OX=7111 GN=LOC113494470 PE=3 SV=1
511,681,A0A7E5W912,194.10,55,55,1.5219E7,7,7,7,Carbamidomethylation,13886,V-type proton ATPase subunit F OS=Trichoplusia ni OX=7111 GN=LOC113500508 PE=3 SV=1
277,584,A0A7E5WBY3,194.07,38,38,5.9077E6,11,11,11,Carbamidomethylation,38199,cyclin-Y-like protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113501097 PE=3 SV=1
268,865,A0A7E5X1N7,193.96,14,14,5.3844E6,11,11,11,Carbamidomethylation,133305,Eukaryotic translation initiation factor 5B OS=Trichoplusia ni OX=7111 GN=LOC113507680 PE=4 SV=1
400,513,A0A7E5WH02,193.88,37,37,6.7987E6,8,8,8,,32584,F-actin-capping protein subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113502320 PE=3 SV=1
546,1160,A0A7E5VLW4,193.34,48,48,8.351E6,6,6,6,,19961,Transcription factor BTF3 OS=Trichoplusia ni OX=7111 GN=LOC113494876 PE=3 SV=1
582,564,A0A7E5W941,193.33,43,43,3.5856E6,5,5,6,Carbamidomethylation,25203,charged multivesicular body protein 5 OS=Trichoplusia ni OX=7111 GN=LOC113500418 PE=3 SV=1
385,1031,A0A7E5VDK1,193.26,13,13,2.8579E6,8,8,8,,97241,Exocyst complex component 2 OS=Trichoplusia ni OX=7111 GN=LOC113492860 PE=3 SV=1
240,647,A0A7E5X4H0,193.26,22,22,3.981E6,11,11,12,,57755,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
240,649,A0A7E5X2A1,193.26,19,19,3.981E6,11,11,12,,68666,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
240,648,A0A7E5X4H8,193.26,22,22,3.981E6,11,11,12,,58550,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
551,782,A0A7E5VEM6,193.05,51,51,6.3062E7,6,3,6,,20367,ADP-ribosylation factor 2 OS=Trichoplusia ni OX=7111 GN=LOC113493088 PE=3 SV=1
398,688,A0A7E5WA03,193.04,57,57,1.9945E7,8,8,8,Carbamidomethylation,21823,GTP-binding protein SAR1b OS=Trichoplusia ni OX=7111 GN=LOC113500780 PE=3 SV=1
622,1278,A0A7E5WQP8,192.86,23,23,9.591E6,5,5,5,Carbamidomethylation,25546,60S ribosomal protein L10 OS=Trichoplusia ni OX=7111 GN=LOC113504531 PE=4 SV=1
510,755,A0A7E5WBC0,192.79,55,55,7.8311E6,7,7,7,,16161,40S ribosomal protein S14 OS=Trichoplusia ni OX=7111 GN=LOC113500782 PE=3 SV=1
467,614,A0A7E5VCS3,192.47,14,14,1.0065E7,7,7,7,,77493,Nicastrin OS=Trichoplusia ni OX=7111 GN=LOC113492661 PE=3 SV=1
391,866,A0A7E5WUE4,192.29,20,20,5.7775E6,8,8,8,Carbamidomethylation,56293,serine/threonine-protein kinase PAK 2 OS=Trichoplusia ni OX=7111 GN=LOC113505822 PE=4 SV=1
659,159521,P41431.1,191.91,48,48,1.2015E7,5,5,5,Carbamidomethylation,14644,RecName: Full=Uncharacterized 14.6 kDa protein in EGT-IAP1 intergenic region
474,1215,A0A7E5VSL4,191.46,16,16,2.0191E7,7,7,7,,54152,proton-coupled amino acid transporter-like protein CG1139 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496194 PE=4 SV=1
242,645,A0A7E5VYK9,190.70,35,35,1.3291E7,10,10,12,Carbamidomethylation,40085,S-(hydroxymethyl)glutathione dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113497863 PE=3 SV=1
410,445,A0A7E5X1E3,190.37,41,41,1.3691E7,8,8,8,,27962,prostamide/prostaglandin F synthase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507591 PE=4 SV=1
387,1660,A0A7E5X421,190.33,12,12,4.0821E6,8,8,8,Carbamidomethylation,120580,importin-7 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508374 PE=4 SV=1
387,1661,A0A7E5X1V3,190.33,12,12,4.0821E6,8,8,8,Carbamidomethylation,122555,importin-7 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508374 PE=4 SV=1
416,724,A0A7E5VFU1,190.21,30,30,2.6931E6,8,8,8,Carbamidomethylation,47363,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113493388 PE=4 SV=1
416,725,A0A7E5VFS7,190.21,27,27,2.6931E6,8,8,8,Carbamidomethylation,53430,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113493388 PE=4 SV=1
266,715,A0A7E5VCN0,190.09,28,28,6.5209E6,11,11,11,Carbamidomethylation,53691,cytosolic non-specific dipeptidase OS=Trichoplusia ni OX=7111 GN=LOC113492664 PE=3 SV=1
380,464,A0A7E5WF48,188.84,59,59,2.3379E7,8,8,9,Carbamidomethylation,19483,protein tyrosine phosphatase type IVA 2 OS=Trichoplusia ni OX=7111 GN=LOC113502135 PE=4 SV=1
376,627,A0A7E5VT42,188.82,58,58,6.349E6,9,7,9,Carbamidomethylation,20268,Small monomeric GTPase OS=Trichoplusia ni OX=7111 GN=LOC113496469 PE=3 SV=1
700,1018,A0A7E5VJ53,188.57,69,69,2.354E7,4,4,4,Carbamidomethylation,11772,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113494249 PE=4 SV=1
353,7198,A0A7E5V8R0,188.35,11,11,2.1813E6,9,9,9,Carbamidomethylation,109673,Calcium-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113491725 PE=3 SV=1
353,7199,A0A7E5V8Q8,188.35,11,11,2.1813E6,9,9,9,Carbamidomethylation,109903,Calcium-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113491725 PE=3 SV=1
353,7200,A0A7E5V8N1,188.35,11,11,2.1813E6,9,9,9,Carbamidomethylation,112748,Calcium-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113491725 PE=3 SV=1
307,899,A0A7E5VJT4,188.10,28,28,3.9437E6,9,8,10,,45294,26S proteasome regulatory subunit 8 OS=Trichoplusia ni OX=7111 GN=LOC113494351 PE=3 SV=1
464,848,A0A7E5VL65,187.80,48,48,6.4376E6,7,7,7,Carbamidomethylation,20783,Transgelin OS=Trichoplusia ni OX=7111 GN=LOC113494779 PE=3 SV=1
465,585,A0A7E5WI08,187.77,51,51,1.0388E7,7,7,7,,19932,myosin regulatory light chain sqh OS=Trichoplusia ni OX=7111 GN=LOC113502818 PE=4 SV=1
321,496,A0A7E5VH83,187.63,44,44,8.3536E6,8,6,10,Carbamidomethylation,22929,ras-related protein Rab-35 OS=Trichoplusia ni OX=7111 GN=LOC113493786 PE=4 SV=1
501,693,A0A7E5WRL5,187.52,48,48,1.1424E7,6,6,7,,22348,flavin reductase (NADPH) OS=Trichoplusia ni OX=7111 GN=LOC113504959 PE=4 SV=1
434,507,A0A7E5W2J0,187.17,23,23,6.305E6,8,8,8,Carbamidomethylation,49889,AP-2 complex subunit mu OS=Trichoplusia ni OX=7111 GN=LOC113498602 PE=3 SV=1
422,1683,A0A7E5VCH5,186.85,53,53,1.2404E8,7,7,8,Oxidation (M),11732,cytochrome c OS=Trichoplusia ni OX=7111 GN=LOC113492628 PE=3 SV=1
415,570,A0A7E5W2S7,186.35,27,27,1.6245E7,7,7,8,Carbamidomethylation,29907,40S ribosomal protein S3a OS=Trichoplusia ni OX=7111 GN=LOC113498677 PE=3 SV=1
224,1248,A0A7E5VZH9,186.13,9,9,3.0682E6,12,12,12,Carbamidomethylation,193047,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
224,1246,A0A7E5VZD5,186.13,9,9,3.0682E6,12,12,12,Carbamidomethylation,189606,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
247,993,A0A7E5VE02,185.22,31,31,1.073E7,12,12,12,Carbamidomethylation,46880,Aspartate aminotransferase OS=Trichoplusia ni OX=7111 GN=LOC113492937 PE=3 SV=1
408,721,A0A7E5VJP7,184.53,11,11,4.0516E6,8,8,8,Carbamidomethylation,91813,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
408,722,A0A7E5VJJ9,184.53,11,11,4.0516E6,8,8,8,Carbamidomethylation,93788,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
258,1070,A0A7E5W8P7,184.33,8,8,2.3201E6,11,11,11,Carbamidomethylation,215288,myotubularin-related protein 5 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500310 PE=3 SV=1
258,1071,A0A7E5W9H4,184.33,8,8,2.3201E6,11,11,11,Carbamidomethylation,215915,myotubularin-related protein 5 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500310 PE=3 SV=1
412,159490,P41453.1,184.27,21,21,4.5345E6,8,8,8,Carbamidomethylation,44551,RecName: Full=Late expression factor 3; Short=LEF-3; AltName: Full=Single-stranded DNA-binding protein; Short=SSB
443,455,A0A7E5W4T6,184.24,35,35,5.0057E7,7,7,8,Carbamidomethylation,26039,V-type proton ATPase subunit E OS=Trichoplusia ni OX=7111 GN=LOC113499397 PE=3 SV=1
576,159510,P41429.1,184.21,44,44,9.3316E6,5,5,6,Carbamidomethylation,19193,RecName: Full=Protein kinase-interacting protein PIKP1; Short=PIKP1
547,6861,A0A7E5WUT2,184.17,42,42,9.187E6,5,5,6,Carbamidomethylation,26236,Ferritin OS=Trichoplusia ni OX=7111 GN=LOC113505693 PE=3 SV=1
722,650,A0A7E5VIY2,184.17,36,36,6.6353E6,4,4,4,,21939,40S ribosomal protein S7 OS=Trichoplusia ni OX=7111 GN=LOC113494209 PE=3 SV=1
220,383,A0A7E5W0H0,183.91,53,53,2.2255E7,11,7,13,,23140,ras-related protein Rab-10 OS=Trichoplusia ni OX=7111 GN=LOC113498318 PE=4 SV=1
329,159499,P41415.1,183.80,32,32,1.0324E7,9,9,10,Carbamidomethylation,31979,RecName: Full=Serine/threonine-protein kinase 1
530,896,A0A7E5V9D7,183.73,51,51,5.5545E6,6,6,6,Carbamidomethylation,19654,uncharacterized protein LOC113491891 OS=Trichoplusia ni OX=7111 GN=LOC113491891 PE=4 SV=1
246,921,A0A7E5X2C6,183.68,17,17,3.4742E6,12,11,12,,88763,liprin-beta-1 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113508486 PE=4 SV=1
246,922,A0A7E5X4M3,183.68,16,16,3.4742E6,12,11,12,,92880,liprin-beta-1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508486 PE=4 SV=1
246,923,A0A7E5X4K6,183.68,16,16,3.4742E6,12,11,12,,93382,liprin-beta-1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508486 PE=4 SV=1
246,924,A0A7E5X2D7,183.68,16,16,3.4742E6,12,11,12,,94662,liprin-beta-1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508486 PE=4 SV=1
432,508,A0A7E5W030,183.54,13,13,1.4735E7,8,8,8,,78686,protein LSM14 homolog A OS=Trichoplusia ni OX=7111 GN=LOC113498215 PE=3 SV=1
469,524,A0A7E5VJR5,183.54,28,28,2.1788E7,7,7,7,Carbamidomethylation,31259,phosphatidylinositol transfer protein alpha isoform OS=Trichoplusia ni OX=7111 GN=LOC113494437 PE=4 SV=1
