Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 2,Area Sample 2,#Peptides,#Unique,#Spec Sample 2,PTM,Avg. Mass,Description
282,26814,A0A7E5WQC5,186.95,21,21,1.8627E6,11,11,11,,77630,peroxisomal multifunctional enzyme type 2-like OS=Trichoplusia ni OX=7111 GN=LOC113504311 PE=4 SV=1
328,210,A0A7E5W5W9,186.55,35,35,6.4712E6,10,10,10,Carbamidomethylation,35793,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113499683 PE=3 SV=1
678,1707,A0A7E5WA12,186.30,34,34,1.2247E6,5,5,5,,27298,uncharacterized protein LOC113500651 OS=Trichoplusia ni OX=7111 GN=LOC113500651 PE=4 SV=1
556,7612,A0A7E5VGM2,186.25,24,24,9.6345E6,6,6,6,,39718,uncharacterized protein LOC113493678 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493678 PE=4 SV=1
556,13231,A0A7E5VGM4,186.25,24,24,9.6345E6,6,6,6,,40231,uncharacterized protein LOC113493678 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493678 PE=4 SV=1
556,7611,A0A7E5VGU4,186.25,25,25,9.6345E6,6,6,6,,38506,uncharacterized protein LOC113493678 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493678 PE=4 SV=1
232,1895,A0A7E5WHE2,186.24,14,14,2.6535E6,13,13,13,Carbamidomethylation,151018,Formylglycinamide ribonucleotide amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113502690 PE=3 SV=1
510,699,A0A7E5WWT5,186.16,32,32,4.8323E6,6,6,7,Carbamidomethylation,25387,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
510,700,A0A7E5WXS0,186.16,32,32,4.8323E6,6,6,7,Carbamidomethylation,25559,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
396,907,A0A7E5VK21,185.90,40,40,3.108E6,8,8,9,Carbamidomethylation,36920,Eukaryotic translation initiation factor 3 subunit I OS=Trichoplusia ni OX=7111 GN=LOC113494477 PE=3 SV=1
139,1268,A0A7E5W2P4,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,258730,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
139,1271,A0A7E5W2P3,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,268114,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
139,1272,A0A7E5W2Q4,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,269466,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
139,1273,A0A7E5W2N9,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,269868,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
139,1269,A0A7E5W2X9,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,265232,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
139,1270,A0A7E5W3P1,185.73,11,11,2.6773E6,17,17,17,Carbamidomethylation,266986,Acetyl-CoA carboxylase OS=Trichoplusia ni OX=7111 GN=LOC113498903 PE=4 SV=1
332,658,A0A7E5WY71,185.41,64,64,2.5876E7,9,9,10,Carbamidomethylation,14692,40S ribosomal protein S15Aa OS=Trichoplusia ni OX=7111 GN=LOC113507148 PE=3 SV=1
430,718,A0A7E5VCP8,185.04,41,41,3.4983E6,8,8,8,Carbamidomethylation,31697,S-formylglutathione hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113492641 PE=3 SV=1
430,719,A0A7E5VCK3,185.04,37,37,3.4983E6,8,8,8,Carbamidomethylation,35152,S-formylglutathione hydrolase OS=Trichoplusia ni OX=7111 GN=LOC113492641 PE=3 SV=1
258,738,A0A7E5W0F4,184.72,50,50,1.2416E7,12,12,12,Carbamidomethylation,27131,Proteasome subunit alpha type OS=Trichoplusia ni OX=7111 GN=LOC113498313 PE=3 SV=1
297,26816,A0A7E5X604,184.62,35,35,5.9684E6,11,11,11,,48624,probable histone-binding protein Caf1 OS=Trichoplusia ni OX=7111 GN=LOC113509042 PE=4 SV=1
242,13239,A0A7E5X3Q0,183.70,20,20,3.2653E6,13,13,13,,81626,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13241,A0A7E5X3Q5,183.70,21,21,3.2653E6,13,13,13,,78074,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13242,A0A7E5X256,183.70,21,21,3.2653E6,13,13,13,,78726,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13240,A0A7E5X278,183.70,22,22,3.2653E6,13,13,13,,75229,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13243,A0A7E5X4D3,183.70,21,21,3.2653E6,13,13,13,,80109,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13244,A0A7E5X4E6,183.70,20,20,3.2653E6,13,13,13,,80761,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13245,A0A7E5X251,183.70,20,20,3.2653E6,13,13,13,,83009,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
242,13246,A0A7E5X4C8,183.70,20,20,3.2653E6,13,13,13,,83661,Dynamin-1-like protein OS=Trichoplusia ni OX=7111 GN=LOC113508433 PE=4 SV=1
367,528,A0A7E5W3B8,183.66,53,53,7.3547E6,9,5,9,,20736,ADP-ribosylation factor 1 OS=Trichoplusia ni OX=7111 GN=LOC113498854 PE=3 SV=1
221,638,A0A7E5X1L6,183.58,34,34,5.4489E6,12,12,13,Carbamidomethylation,51898,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113508311 PE=4 SV=1
568,1523,A0A7E5VDS5,183.00,36,36,8.6948E6,6,6,6,,24096,Proteasome endopeptidase complex OS=Trichoplusia ni OX=7111 GN=LOC113492907 PE=4 SV=1
468,7691,A0A7E5VPQ2,182.97,40,40,6.1534E6,5,5,8,,23158,Proteasome subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113495660 PE=3 SV=1
456,14189,A0A7E5W8Q6,182.85,28,28,3.3496E6,8,8,8,,37587,Inorganic diphosphatase OS=Trichoplusia ni OX=7111 GN=LOC113500459 PE=3 SV=1
552,1994,A0A7E5W5B2,182.23,49,49,1.5793E6,6,6,6,,25597,probable pseudouridine-5'-phosphatase isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499519 PE=4 SV=1
385,1204,A0A7E5V8W6,181.97,37,37,3.4326E6,9,9,9,,43641,ankyrin repeat and MYND domain-containing protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113491766 PE=4 SV=1
451,1198,A0A7E5X131,181.86,39,39,2.6535E6,8,8,8,Carbamidomethylation,28194,Phosphomannomutase OS=Trichoplusia ni OX=7111 GN=LOC113508098 PE=3 SV=1
365,1017,A0A7E5WTY8,181.56,32,32,3.9396E6,8,8,9,,44483,V-type proton ATPase subunit S1 OS=Trichoplusia ni OX=7111 GN=LOC113505484 PE=3 SV=1
415,311,A0A7E5WRC0,181.47,23,23,2.6052E6,8,8,8,,52728,sorting nexin-2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113504885 PE=3 SV=1
395,14217,A0A7E5VVC6,181.38,20,20,1.0897E6,9,8,9,Carbamidomethylation,70458,HEAT repeat-containing protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113497036 PE=4 SV=1
532,442,A0A7E5VH37,181.01,43,43,2.1479E6,7,6,7,,21638,GTPase HRas OS=Trichoplusia ni OX=7111 GN=LOC113493805 PE=4 SV=1
254,509,A0A7E5VIM2,180.98,39,39,1.9577E7,12,12,12,,30600,60S ribosomal protein L7 OS=Trichoplusia ni OX=7111 GN=LOC113494180 PE=3 SV=1
484,1101,A0A7E5VR27,180.52,49,49,7.152E6,7,7,7,Carbamidomethylation,23727,acyl-protein thioesterase 1 OS=Trichoplusia ni OX=7111 GN=LOC113495930 PE=3 SV=1
634,734,A0A7E5X3B4,180.30,41,41,2.1508E7,5,5,5,,21289,heat shock protein beta-1 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
634,735,A0A7G9U7K2,180.30,41,41,2.1508E7,5,5,5,,21376,Heat shock protein 21.4 OS=Trichoplusia ni OX=7111 GN=Hsp21.4 PE=2 SV=1
634,736,A0A7E5X3Z0,180.30,38,38,2.1508E7,5,5,5,,23192,heat shock protein 30C isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
634,737,A0A7E5X418,180.30,38,38,2.1508E7,5,5,5,,23279,heat shock protein 30C isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
455,462,A0A7E5W1N8,179.73,35,35,6.4166E6,8,8,8,,42862,interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498572 PE=4 SV=1
435,26826,A0A7E5WL71,179.54,21,21,2.3635E6,8,8,8,,60490,Phosphoglucomutase (alpha-D-glucose-1 6-bisphosphate-dependent) OS=Trichoplusia ni OX=7111 GN=LOC113503659 PE=3 SV=1
535,683,A0A7E5VSB5,179.49,11,11,0,7,1,7,,70851,heat shock protein 68-like OS=Trichoplusia ni OX=7111 GN=LOC113496267 PE=3 SV=1
535,684,A0A7E5VPA1,179.49,11,11,0,7,1,7,,71474,heat shock protein 68-like OS=Trichoplusia ni OX=7111 GN=LOC113495560 PE=3 SV=1
586,937,A0A7E5WJX1,179.47,20,20,2.6618E6,5,5,6,Carbamidomethylation,42541,heterogeneous nuclear ribonucleoprotein 27C isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,938,A0A7E5WJW7,179.47,20,20,2.6618E6,5,5,6,Carbamidomethylation,44070,heterogeneous nuclear ribonucleoprotein 27C isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,939,A0A7E5WKX8,179.47,18,18,2.6618E6,5,5,6,Carbamidomethylation,47659,heterogeneous nuclear ribonucleoprotein 27C isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,940,A0A7E5WLI9,179.47,18,18,2.6618E6,5,5,6,Carbamidomethylation,49343,heterogeneous nuclear ribonucleoprotein 27C isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,941,A0A7E5WJM4,179.47,17,17,2.6618E6,5,5,6,Carbamidomethylation,52019,heterogeneous nuclear ribonucleoprotein 27C isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,942,A0A7E5WJW5,179.47,16,16,2.6618E6,5,5,6,Carbamidomethylation,54721,heterogeneous nuclear ribonucleoprotein 27C isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
586,943,A0A7E5WJW4,179.47,16,16,2.6618E6,5,5,6,Carbamidomethylation,54974,heterogeneous nuclear ribonucleoprotein 27C isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503328 PE=4 SV=1
545,413,A0A7E5W6G5,178.99,30,30,4.6129E6,6,5,6,Carbamidomethylation,35494,Serine/threonine-protein phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113499516 PE=3 SV=1
327,619,A0A7E5W881,178.44,47,47,1.0638E7,10,10,10,,29866,Proteasome subunit alpha type OS=Trichoplusia ni OX=7111 GN=LOC113499985 PE=3 SV=1
320,1583,A0A7E5WRE0,178.44,29,29,2.8852E6,10,9,10,,46374,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113505029 PE=3 SV=1
679,926,A0A7E5VBJ5,178.33,67,67,8.1254E6,5,5,5,Carbamidomethylation,12446,eukaryotic translation initiation factor eIF1 OS=Trichoplusia ni OX=7111 GN=LOC113492376 PE=3 SV=1
147,26802,A0A7E5VY37,178.24,36,36,4.7417E6,17,17,17,Carbamidomethylation,66629,SUMO-activating enzyme subunit OS=Trichoplusia ni OX=7111 GN=LOC113497701 PE=3 SV=1
331,670,A0A7E5WMY8,178.21,60,60,2.0268E7,9,9,10,,22550,nascent polypeptide-associated complex subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113504156 PE=4 SV=1
97,1516,A0A7E5W011,178.11,13,13,3.111E6,21,20,21,Carbamidomethylation,237181,endoribonuclease Dicer OS=Trichoplusia ni OX=7111 GN=LOC113498214 PE=3 SV=1
520,21888,A0A7E5VSQ5,178.08,31,31,3.8397E6,7,7,7,Carbamidomethylation,37359,renin receptor OS=Trichoplusia ni OX=7111 GN=LOC113496332 PE=4 SV=1
607,26873,A0A7E5VW86,177.67,37,37,1.3422E6,6,6,6,,29668,Sepiapterin reductase OS=Trichoplusia ni OX=7111 GN=LOC113497302 PE=3 SV=1
610,1891,A0A7E5WDN5,177.43,24,24,2.3044E6,6,6,6,Carbamidomethylation,43273,proteasomal ubiquitin receptor ADRM1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501753 PE=3 SV=1
610,1892,A0A7E5WDM3,177.43,23,23,2.3044E6,6,6,6,Carbamidomethylation,44615,proteasomal ubiquitin receptor ADRM1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501753 PE=3 SV=1
271,9317,A0A7E5VEH7,177.26,24,24,2.9255E6,11,11,11,Carbamidomethylation,71586,Succinate dehydrogenase [ubiquinone] flavoprotein subunit  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113493067 PE=3 SV=1
279,1002,A0A7E5WAV9,177.07,34,34,4.9559E6,11,11,11,,44977,dnaJ homolog subfamily A member 2-like OS=Trichoplusia ni OX=7111 GN=LOC113501015 PE=3 SV=1
267,486,A0A7E5VBK1,176.98,54,54,1.2921E7,12,12,12,,27326,Calcyclin-binding protein OS=Trichoplusia ni OX=7111 GN=LOC113492383 PE=4 SV=1
259,632,A0A7E5VBD7,176.92,46,46,6.6783E6,12,12,12,Carbamidomethylation,35991,aldose reductase-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492328 PE=4 SV=1
361,447,A0A7E5W3Q6,176.55,41,41,1.5782E6,9,9,9,Carbamidomethylation,31019,F-actin-capping protein subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113499105 PE=3 SV=1
370,729,A0A7E5WRE9,176.46,39,39,3.1968E6,9,9,9,Carbamidomethylation,34851,GATOR complex protein SEC13 OS=Trichoplusia ni OX=7111 GN=LOC113505023 PE=3 SV=1
300,13320,A0A7E5WR56,176.36,25,25,2.6665E6,11,11,11,,79178,ATP-binding cassette sub-family F member 3 OS=Trichoplusia ni OX=7111 GN=LOC113504503 PE=4 SV=1
360,644,A0A7E5VQ37,176.20,21,21,3.6843E6,9,9,9,Carbamidomethylation,58887,leucine-rich repeat-containing protein 47-like OS=Trichoplusia ni OX=7111 GN=LOC113495731 PE=4 SV=1
272,9613,A0A7E5WWI3,176.19,23,23,4.6078E6,11,11,11,Carbamidomethylation,71836,probable protein phosphatase CG10417 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113505975 PE=3 SV=1
272,9614,A0A7E5WWV2,176.19,23,23,4.6078E6,11,11,11,Carbamidomethylation,72444,probable protein phosphatase 2C 11 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505975 PE=3 SV=1
627,889,A0A7E5WK06,176.15,47,47,1.1169E7,6,6,6,Carbamidomethylation,17797,ubiquitin-conjugating enzyme E2 L3 OS=Trichoplusia ni OX=7111 GN=LOC113503065 PE=3 SV=1
319,26818,A0A7E5WUF2,176.09,16,16,3.0667E6,10,10,10,,83073,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113505432 PE=4 SV=1
466,672,A0A7E5VAQ9,175.96,42,42,5.1537E6,8,8,8,,23214,rho GDP-dissociation inhibitor 1 OS=Trichoplusia ni OX=7111 GN=LOC113492206 PE=3 SV=1
394,842,A0A7E5VPM0,175.48,47,47,6.0533E6,9,9,9,Carbamidomethylation,24891,1-Cys peroxiredoxin OS=Trichoplusia ni OX=7111 GN=LOC113495619 PE=3 SV=1
336,13311,A0A7E5W0R8,175.30,26,26,3.1273E6,10,10,10,Carbamidomethylation,60137,Alanine transaminase OS=Trichoplusia ni OX=7111 GN=LOC113498369 PE=3 SV=1
536,1685,A0A7E5W7S9,175.16,48,48,3.323E6,6,6,7,Carbamidomethylation,20431,malignant T-cell-amplified sequence 1 homolog OS=Trichoplusia ni OX=7111 GN=LOC113499897 PE=3 SV=1
518,26839,A0A7E5WT37,175.00,28,28,2.289E6,7,7,7,Carbamidomethylation,42035,regulator of chromosome condensation-like OS=Trichoplusia ni OX=7111 GN=LOC113505125 PE=4 SV=1
606,806,A0A7E5WL90,174.77,72,72,3.5059E6,6,6,6,,20525,phosphatidylethanolamine-binding protein homolog F40A3.3-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503210 PE=3 SV=1
606,807,A0A7E5WJD2,174.77,68,68,3.5059E6,6,6,6,,21717,protein D2-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503210 PE=3 SV=1
606,808,A0A7E5WJL8,174.77,62,62,3.5059E6,6,6,6,,23942,protein D2-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503210 PE=3 SV=1
299,1078,A0A7E5X405,174.65,40,40,4.9037E6,11,11,11,Carbamidomethylation,33574,Thymidylate synthase OS=Trichoplusia ni OX=7111 GN=LOC113508501 PE=3 SV=1
391,1367,A0A7E5VVT6,174.26,47,47,4.2237E6,9,9,9,Carbamidomethylation,31615,Ubiquitin thioesterase OS=Trichoplusia ni OX=7111 GN=LOC113497178 PE=3 SV=1
216,411,A0A7E5WT38,174.06,42,42,1.2358E7,13,13,14,Carbamidomethylation,39121,activator of 90 kDa heat shock protein ATPase homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113505311 PE=3 SV=1
286,85,A0A7E5W7A8,174.00,30,30,3.7697E6,10,10,11,Carbamidomethylation,60893,EH domain-containing protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113499725 PE=4 SV=1
304,1208,A0A7E5VKL9,173.61,41,41,1.6793E7,10,10,11,Carbamidomethylation,30334,60S ribosomal protein L7a OS=Trichoplusia ni OX=7111 GN=LOC113494564 PE=3 SV=1
489,26832,A0A7E5WF91,173.50,40,40,1.4461E6,7,7,7,Carbamidomethylation,41680,Mitogen-activated protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113501942 PE=4 SV=1
489,26838,A0A7E5WG14,173.50,40,40,1.4461E6,7,7,7,Carbamidomethylation,41556,Mitogen-activated protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113501942 PE=4 SV=1
542,13700,A0A7E5V8K9,173.36,16,16,6.2955E5,6,6,6,Carbamidomethylation,50970,Elongation factor Tu OS=Trichoplusia ni OX=7111 GN=LOC113491704 PE=3 SV=1
341,159509,P21286.2,173.20,58,58,1.0442E7,10,10,10,Carbamidomethylation,20838,RecName: Full=Uncharacterized 20.8 kDa protein in FGF-VUBI intergenic region; AltName: Full=ORF 1
517,13272,A0A7E5VYL1,173.17,52,52,4.1801E6,7,7,7,Carbamidomethylation,20326,Peroxiredoxin-5 OS=Trichoplusia ni OX=7111 GN=LOC113497711 PE=3 SV=1
311,26815,A0A7E5VUG2,173.08,47,47,7.0541E6,10,9,10,Carbamidomethylation,26988,Adenylate kinase OS=Trichoplusia ni OX=7111 GN=LOC113496813 PE=3 SV=1
421,678,A0A7E5W3J8,172.89,8,8,2.343E6,8,8,8,Carbamidomethylation,146072,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
421,679,A0A7E5W3W1,172.89,8,8,2.343E6,8,8,8,Carbamidomethylation,146708,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
421,675,A0A7E5W3K2,172.89,27,27,2.343E6,8,8,8,Carbamidomethylation,45344,Phosphoribosylamine--glycine ligase OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
470,26906,A0A7E5W0V5,172.83,44,44,5.7053E6,8,8,8,Carbamidomethylation,18068,SUMO-conjugating enzyme UBC9-A OS=Trichoplusia ni OX=7111 GN=LOC113498444 PE=3 SV=1
588,782,A0A7E5VEM6,172.59,45,45,8.3611E5,6,2,6,,20367,ADP-ribosylation factor 2 OS=Trichoplusia ni OX=7111 GN=LOC113493088 PE=3 SV=1
628,523,A0A7E5WXZ8,172.45,25,25,8.8116E6,6,6,6,Carbamidomethylation,28563,Galectin OS=Trichoplusia ni OX=7111 GN=LOC113507075 PE=4 SV=1
399,1308,A0A7E5WQR3,172.21,12,12,2.1946E6,8,8,9,Carbamidomethylation; Oxidation (M),86051,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
399,1309,A0A7E5WS01,172.21,12,12,2.1946E6,8,8,9,Carbamidomethylation; Oxidation (M),86718,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
487,26871,A0A7E5VAF4,170.77,42,42,4.1102E6,7,7,7,Carbamidomethylation,19918,MANF/CDNF-like protein OS=Trichoplusia ni OX=7111 GN=LOC113492134 PE=3 SV=1
354,1679,A0A7E5VDF3,170.66,19,19,3.1562E6,9,9,9,Carbamidomethylation,65672,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
354,1680,A0A7E5VDH5,170.66,19,19,3.1562E6,9,9,9,Carbamidomethylation,65946,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
618,981,A0A7E5X315,170.25,41,41,3.2942E6,6,6,6,,35078,UV excision repair protein RAD23 OS=Trichoplusia ni OX=7111 GN=LOC113508021 PE=3 SV=1
533,609,A0A7E5WT84,169.91,49,49,1.5373E7,7,7,7,Carbamidomethylation,17595,60S ribosomal protein L12 OS=Trichoplusia ni OX=7111 GN=LOC113505482 PE=3 SV=1
372,26819,A0A7E5VHF2,169.80,24,24,2.0521E6,9,9,9,,72213,protein disulfide-isomerase A5 OS=Trichoplusia ni OX=7111 GN=LOC113493919 PE=4 SV=1
625,159500,P41480.1,169.64,23,23,7.4444E6,5,5,6,,30937,RecName: Full=FAD-linked sulfhydryl oxidase; AltName: Full=p33
268,159495,P08160.1,169.43,30,30,2.4158E7,11,11,12,,34829,RecName: Full=Early 35 kDa protein; AltName: Full=Apoptosis-preventing protein; AltName: Full=p35
597,13247,A0A7E5W3J1,169.20,34,34,2.1534E6,6,6,6,,27852,THO complex subunit 4 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499040 PE=4 SV=1
597,13238,A0A7E5W3G4,169.20,34,34,2.1534E6,6,6,6,,28493,THO complex subunit 4 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499040 PE=4 SV=1
501,761,A0A7E5WWS0,168.31,71,71,4.4666E6,7,7,7,,16417,myosin-2 essential light chain isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113506308 PE=4 SV=1
501,762,A0A7E5WVS6,168.31,68,68,4.4666E6,7,7,7,,17247,myosin-2 essential light chain isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113506308 PE=4 SV=1
403,497,A0A7E5W6C9,168.30,58,58,8.8651E6,8,8,9,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
355,1732,A0A7E5WQK9,168.23,18,18,1.0707E6,9,9,9,Carbamidomethylation,90089,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504794 PE=3 SV=1
355,1728,A0A7E5WSB8,168.23,19,19,1.0707E6,9,9,9,Carbamidomethylation,87671,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504794 PE=3 SV=1
355,1729,A0A7E5WQL3,168.23,19,19,1.0707E6,9,9,9,Carbamidomethylation,87969,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504794 PE=3 SV=1
355,1730,A0A7E5WQM2,168.23,19,19,1.0707E6,9,9,9,Carbamidomethylation,88260,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504794 PE=3 SV=1
355,1733,A0A7E5WQX0,168.23,18,18,1.0707E6,9,9,9,Carbamidomethylation,90622,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504794 PE=3 SV=1
355,1726,A0A7E5WSC4,168.23,19,19,1.0707E6,9,9,9,Carbamidomethylation,87436,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504796 PE=3 SV=1
355,1727,A0A7E5WQL8,168.23,19,19,1.0707E6,9,9,9,Carbamidomethylation,87727,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504796 PE=3 SV=1
355,1731,A0A7E5WQY0,168.23,18,18,1.0707E6,9,9,9,Carbamidomethylation,89234,AMP deaminase OS=Trichoplusia ni OX=7111 GN=LOC113504796 PE=3 SV=1
599,1011,A0A7E5WNQ1,168.11,51,51,1.7472E7,6,6,6,Carbamidomethylation,14835,60S ribosomal protein L23 OS=Trichoplusia ni OX=7111 GN=LOC113504069 PE=3 SV=1
349,9239,A0A7E5VYH6,168.08,13,13,1.2985E6,9,9,9,Carbamidomethylation,110419,uncharacterized protein LOC113497828 OS=Trichoplusia ni OX=7111 GN=LOC113497828 PE=4 SV=1
276,178884,P18131.2,167.68,14,14,1.7384E6,11,11,11,Carbamidomethylation,114307,RecName: Full=DNA polymerase
371,2527,A0A7E5WUH9,167.22,51,51,2.7615E6,9,9,9,,24740,dihydropteridine reductase OS=Trichoplusia ni OX=7111 GN=LOC113505357 PE=4 SV=1
473,13755,A0A7E5VH26,167.22,11,11,1.181E6,7,7,7,,105441,Lon protease homolog  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113493795 PE=3 SV=1
473,13756,A0A7E5VH18,167.22,11,11,1.181E6,7,7,7,,107560,Lon protease homolog  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113493795 PE=3 SV=1
555,1499,A0A7E5VZE2,167.09,20,20,2.1703E6,6,6,6,,44802,acetyl-CoA acetyltransferase  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113498020 PE=3 SV=1
595,1595,A0A7E5WLH5,166.94,31,31,1.3126E6,6,6,6,Carbamidomethylation,38316,Adenosine kinase OS=Trichoplusia ni OX=7111 GN=LOC113503681 PE=3 SV=1
595,1596,A0A7E5WLA7,166.94,29,29,1.3126E6,6,6,6,Carbamidomethylation,41156,Adenosine kinase OS=Trichoplusia ni OX=7111 GN=LOC113503681 PE=3 SV=1
595,1597,A0A7E5WN28,166.94,29,29,1.3126E6,6,6,6,Carbamidomethylation,41624,Adenosine kinase OS=Trichoplusia ni OX=7111 GN=LOC113503681 PE=3 SV=1
595,1598,A0A7E5WMF2,166.94,29,29,1.3126E6,6,6,6,Carbamidomethylation,41577,Adenosine kinase OS=Trichoplusia ni OX=7111 GN=LOC113503681 PE=3 SV=1
577,13906,A0A7E5VTA8,166.89,16,16,9.1081E5,6,6,6,Carbamidomethylation,54465,COP9 signalosome complex subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113496397 PE=3 SV=1
