Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 6,Area Sample 6,#Peptides,#Unique,#Spec Sample 6,PTM,Avg. Mass,Description
267,978,A0A7E5W926,208.95,31,31,8.1351E6,9,9,9,Carbamidomethylation,36842,kallikrein-6-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500559 PE=4 SV=1
161,244,A0A7E5VL63,208.85,42,42,2.8777E7,13,12,14,Carbamidomethylation,40362,guanine nucleotide-binding protein G(O) subunit alpha isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
161,245,A0A7E5VL57,208.85,42,42,2.8777E7,13,12,14,Carbamidomethylation,40433,guanine nucleotide-binding protein G(O) subunit alpha isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
161,246,A0A7E5VLF3,208.85,42,42,2.8777E7,13,12,14,Carbamidomethylation,40591,guanine nucleotide-binding protein G(O) subunit alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
161,247,A0A7E5VL42,208.85,42,42,2.8777E7,13,12,14,Carbamidomethylation,40662,guanine nucleotide-binding protein G(O) subunit alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
213,657,A0A7E5VE87,208.33,35,35,2.8164E6,11,11,11,Carbamidomethylation,56507,Importin subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113493033 PE=3 SV=1
287,437,A0A7E5WRI5,205.20,61,61,3.5482E7,7,7,9,Carbamidomethylation,16995,cofilin/actin-depolymerizing factor homolog OS=Trichoplusia ni OX=7111 GN=LOC113505085 PE=3 SV=1
275,527,A0A7E5WB72,205.04,45,45,8.6693E6,9,9,9,Carbamidomethylation,29137,pyrimidodiazepine synthase-like OS=Trichoplusia ni OX=7111 GN=LOC113501099 PE=3 SV=1
174,636,A0A7E5VNH5,205.02,45,45,1.2317E7,13,13,13,Carbamidomethylation,29524,40S ribosomal protein S4 OS=Trichoplusia ni OX=7111 GN=LOC113495374 PE=3 SV=1
290,1095,A0A7E5WQ52,204.44,39,39,7.2146E6,9,9,9,Carbamidomethylation,32113,syntenin-1-like OS=Trichoplusia ni OX=7111 GN=LOC113504658 PE=4 SV=1
271,450,A0A7E5VCC5,204.18,55,55,1.0041E7,9,8,9,Carbamidomethylation,23392,ras-related protein Rab-7a OS=Trichoplusia ni OX=7111 GN=LOC113492607 PE=4 SV=1
184,578,A0A7E5VDF8,203.70,37,37,8.0752E6,11,11,13,Carbamidomethylation,46405,prostatic acid phosphatase-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492846 PE=4 SV=1
184,579,A0A7E5VDI0,203.70,37,37,8.0752E6,11,11,13,Carbamidomethylation,46518,prostatic acid phosphatase-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492846 PE=4 SV=1
184,580,A0A7E5VDI6,203.70,36,36,8.0752E6,11,11,13,Carbamidomethylation,47339,prostatic acid phosphatase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492846 PE=4 SV=1
258,547,A0A7E5V8B9,202.97,23,23,,9,0,10,Carbamidomethylation,50745,Tubulin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113491657 PE=3 SV=1
150,560,A0A7E5WS46,202.31,11,11,2.6091E6,14,14,14,Carbamidomethylation,183502,retinal-specific ATP-binding cassette transporter-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505221 PE=4 SV=1
224,360,A0A7E5VLJ2,202.20,37,37,1.0201E7,11,11,11,Carbamidomethylation,43421,cAMP-dependent protein kinase type II regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113494793 PE=3 SV=1
342,872,A0A7E5V8F7,201.90,36,36,6.5496E6,8,8,8,Carbamidomethylation,31464,Glyoxalase domain-containing protein 4 OS=Trichoplusia ni OX=7111 GN=LOC113491685 PE=3 SV=1
269,410,A0A7E5WI32,201.50,30,30,5.5911E6,9,9,9,Carbamidomethylation,40820,TBC1 domain family member whacked OS=Trichoplusia ni OX=7111 GN=LOC113502880 PE=4 SV=1
559,159522,P04870.2,201.45,84,84,3.5049E7,5,5,5,,10310,RecName: Full=Protein p10; AltName: Full=Fibrous body protein
346,630,A0A7E5VFT7,200.72,28,28,4.5349E6,8,8,8,,41159,uncharacterized protein LOC113493393 OS=Trichoplusia ni OX=7111 GN=LOC113493393 PE=4 SV=1
196,279,A0A7E5WEP1,200.63,39,39,2.2303E7,12,12,12,Carbamidomethylation,39910,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
196,280,A0A7E5WD79,200.63,37,37,2.2303E7,12,12,12,Carbamidomethylation,42299,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
196,284,A0A7E5WD74,200.63,36,36,2.2303E7,12,12,12,Carbamidomethylation,43174,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
473,986,A0A7E5WIS6,200.23,40,40,1.3129E7,6,6,6,Carbamidomethylation,29232,Apolipoprotein D OS=Trichoplusia ni OX=7111 GN=LOC113503014 PE=4 SV=1
155,654,A0A7E5VG59,200.20,21,21,1.995E6,13,13,14,Carbamidomethylation,98030,importin subunit beta-1 OS=Trichoplusia ni OX=7111 GN=LOC113493477 PE=4 SV=1
141,369,A0A7E5X4Q3,200.15,16,16,3.8234E6,15,15,15,Carbamidomethylation,134044,Leucyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113508534 PE=3 SV=1
292,462,A0A7E5W1N8,200.03,36,36,1.017E7,9,9,9,Carbamidomethylation,42862,interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498572 PE=4 SV=1
337,890,A0A7E5VSJ9,200.01,43,43,9.2461E5,8,7,8,Carbamidomethylation,26519,elongation factor 1-delta isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496314 PE=3 SV=1
337,891,A0A7E5VSF0,200.01,38,38,9.2461E5,8,7,8,Carbamidomethylation,29609,probable elongation factor 1-delta isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496314 PE=3 SV=1
252,1683,A0A7E5VCH5,199.99,54,54,7.4289E7,9,9,10,Oxidation (M),11732,cytochrome c OS=Trichoplusia ni OX=7111 GN=LOC113492628 PE=3 SV=1
215,330,A0A7E5WRJ3,199.77,34,34,2.3929E6,10,9,11,Carbamidomethylation,47683,26S proteasome regulatory subunit 6A-B OS=Trichoplusia ni OX=7111 GN=LOC113504711 PE=3 SV=1
147,225,A0A7E5VQN8,199.70,36,36,6.2937E6,15,15,15,,56863,Catalase OS=Trichoplusia ni OX=7111 GN=LOC113495760 PE=3 SV=1
317,605,A0A7E5VPI9,199.28,41,41,6.8058E6,8,7,8,Carbamidomethylation,21219,Cell division control protein 42 homolog OS=Trichoplusia ni OX=7111 GN=LOC113495620 PE=3 SV=1
149,352,A0A7E5WD27,198.76,65,65,8.6638E6,13,12,15,Carbamidomethylation,23675,Ras-related protein Rab-14 OS=Trichoplusia ni OX=7111 GN=LOC113501567 PE=3 SV=1
194,565,A0A7E5WQ73,198.25,19,19,2.2025E6,12,12,12,Carbamidomethylation,91483,Integrin beta OS=Trichoplusia ni OX=7111 GN=LOC113504609 PE=3 SV=1
355,484,A0A7E5VWR0,198.23,31,31,4.4206E6,7,7,8,Carbamidomethylation,43140,STI1 domain-containing protein OS=Trichoplusia ni OX=7111 GN=LOC113497270 PE=3 SV=1
263,655,A0A7E5VEV3,198.09,19,19,1.3105E7,9,9,9,Carbamidomethylation,74435,Transmembrane 9 superfamily member OS=Trichoplusia ni OX=7111 GN=LOC113493177 PE=3 SV=1
127,498,A0A7E5WI61,198.06,44,44,8.1041E6,16,16,17,Carbamidomethylation,48528,Septin OS=Trichoplusia ni OX=7111 GN=LOC113502852 PE=3 SV=1
373,682,A0A7E5VG37,197.53,63,63,2.5668E7,7,7,7,,13731,Profilin OS=Trichoplusia ni OX=7111 GN=LOC113493455 PE=3 SV=1
299,528,A0A7E5W3B8,197.23,53,53,1.4433E7,8,4,9,,20736,ADP-ribosylation factor 1 OS=Trichoplusia ni OX=7111 GN=LOC113498854 PE=3 SV=1
218,395,A0A7E5VG43,197.14,34,34,1.33E7,11,11,11,Carbamidomethylation,39567,V-type proton ATPase subunit OS=Trichoplusia ni OX=7111 GN=LOC113493473 PE=3 SV=1
293,374,A0A7E5WV00,196.99,26,26,4.9948E6,9,9,9,Carbamidomethylation,55787,Seryl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113505465 PE=3 SV=1
377,499,A0A7E5V8M2,196.43,37,37,6.8335E5,7,2,7,,33077,syntaxin-1A isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
257,447,A0A7E5W3Q6,196.36,46,46,2.346E6,10,10,10,Carbamidomethylation,31019,F-actin-capping protein subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113499105 PE=3 SV=1
386,1160,A0A7E5VLW4,195.99,54,54,3.7562E6,7,7,7,,19961,Transcription factor BTF3 OS=Trichoplusia ni OX=7111 GN=LOC113494876 PE=3 SV=1
327,501,A0A7E5VHD4,195.96,18,18,1.5145E7,8,8,8,Carbamidomethylation,60288,organic cation transporter protein-like OS=Trichoplusia ni OX=7111 GN=LOC113493833 PE=4 SV=1
367,26795,A0A7E5W7G3,195.41,21,21,9.3932E6,7,7,7,,45618,neurofilament heavy polypeptide-like OS=Trichoplusia ni OX=7111 GN=LOC113499990 PE=4 SV=1
262,1154,A0A7E5W7J7,194.61,19,19,2.4832E6,9,9,9,Carbamidomethylation,70788,ATP-binding cassette sub-family F member 2 OS=Trichoplusia ni OX=7111 GN=LOC113499837 PE=4 SV=1
152,286,A0A7E5WR31,194.50,17,17,1.969E6,14,14,14,,108378,Kinesin-like protein OS=Trichoplusia ni OX=7111 GN=LOC113504608 PE=3 SV=1
212,317,A0A7E5VYB0,194.45,22,22,5.6624E6,11,11,11,Carbamidomethylation,97324,disks large 1 tumor suppressor protein isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=3 SV=1
212,363,A0A7E5VY97,194.45,22,22,5.6624E6,11,11,11,Carbamidomethylation,98315,disks large 1 tumor suppressor protein isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=3 SV=1
212,349,A0A7E5VYA3,194.45,22,22,5.6624E6,11,11,11,Carbamidomethylation,98653,disks large 1 tumor suppressor protein isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=3 SV=1
212,331,A0A7E5VYE2,194.45,22,22,5.6624E6,11,11,11,Carbamidomethylation,99797,disks large 1 tumor suppressor protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=3 SV=1
212,318,A0A7E5VYW9,194.45,22,22,5.6624E6,11,11,11,Carbamidomethylation,100136,disks large 1 tumor suppressor protein isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=3 SV=1
212,345,A0A7E5VYA7,194.45,26,26,5.6624E6,11,11,11,Carbamidomethylation,82810,disks large 1 tumor suppressor protein isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=4 SV=1
212,328,A0A7E5VYB3,194.45,26,26,5.6624E6,11,11,11,Carbamidomethylation,83068,disks large 1 tumor suppressor protein isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=4 SV=1
212,316,A0A7E5VYB5,194.45,26,26,5.6624E6,11,11,11,Carbamidomethylation,83407,disks large 1 tumor suppressor protein isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=4 SV=1
212,320,A0A7E5VYE3,194.45,25,25,5.6624E6,11,11,11,Carbamidomethylation,86766,disks large 1 tumor suppressor protein isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=4 SV=1
212,314,A0A7E5VYX4,194.45,25,25,5.6624E6,11,11,11,Carbamidomethylation,87104,disks large 1 tumor suppressor protein isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113497791 PE=4 SV=1
216,14996,A0A7E5W410,193.60,50,50,1.0999E7,10,10,11,,29141,Putative hydroxypyruvate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113499205 PE=3 SV=1
347,464,A0A7E5WF48,193.36,67,67,1.0018E7,8,8,8,Carbamidomethylation,19483,protein tyrosine phosphatase type IVA 2 OS=Trichoplusia ni OX=7111 GN=LOC113502135 PE=4 SV=1
289,493,A0A7E5W145,192.96,49,49,4.1726E6,7,4,9,Carbamidomethylation,22496,ras-related protein ORAB-1 OS=Trichoplusia ni OX=7111 GN=LOC113498457 PE=4 SV=1
339,832,A0A7E5WZC3,192.70,64,64,3.016E7,6,6,8,Carbamidomethylation,11843,Thioredoxin OS=Trichoplusia ni OX=7111 GN=LOC113507592 PE=3 SV=1
421,774,A0A7E5WGX0,192.42,29,29,6.9303E5,6,1,6,Carbamidomethylation,46247,fasciclin-3 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
417,803,A0A7E5WGW6,192.12,25,25,9.8111E4,6,1,6,Carbamidomethylation,53766,fasciclin-3 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
417,800,A0A7E5WGX8,192.12,26,26,9.8111E4,6,1,6,Carbamidomethylation,51956,fasciclin-3 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
417,801,A0A7E5WHZ0,192.12,26,26,9.8111E4,6,1,6,Carbamidomethylation,52043,fasciclin-3 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
417,802,A0A7E5WIJ8,192.12,25,25,9.8111E4,6,1,6,Carbamidomethylation,53679,fasciclin-3 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
449,779,A0A7E5WYP2,191.79,46,46,4.3205E7,6,6,6,Carbamidomethylation,14392,CD63 antigen-like OS=Trichoplusia ni OX=7111 GN=LOC113506669 PE=4 SV=1
354,983,A0A7E5VWB7,191.50,41,41,1.0641E7,7,7,8,,29758,chloride intracellular channel exc-4-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497318 PE=4 SV=1
354,984,A0A7E5VWB8,191.50,37,37,1.0641E7,7,7,8,,32189,chloride intracellular channel exc-4-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497318 PE=4 SV=1
340,433,A0A7E5VGA5,191.48,67,67,4.5526E7,8,8,8,Carbamidomethylation,14751,sodium/calcium exchanger regulatory protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113493519 PE=3 SV=1
438,537,A0A7E5V8N7,191.46,38,38,2.2928E5,6,1,6,,30746,syntaxin-1A isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
438,538,A0A7E5V8K3,191.46,37,37,2.2928E5,6,1,6,,31424,syntaxin-1A isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
438,539,A0A7E5V8N2,191.46,35,35,2.2928E5,6,1,6,,33368,syntaxin-1A isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
438,540,A0A7E5V8K5,191.46,35,35,2.2928E5,6,1,6,,33481,syntaxin-1A isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
438,541,A0A7E5V8M4,191.46,35,35,2.2928E5,6,1,6,,33455,syntaxin-1A isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
438,542,A0A7E5V8J7,191.46,27,27,2.2928E5,6,1,6,,42608,syntaxin-1A isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113491702 PE=3 SV=1
286,522,A0A7E5W6H8,190.91,52,52,1.0121E7,8,8,9,Carbamidomethylation,19287,sorting nexin-12 OS=Trichoplusia ni OX=7111 GN=LOC113499878 PE=4 SV=1
328,364,A0A7E5VC21,190.39,53,53,3.7754E7,8,8,8,Carbamidomethylation,19721,Nucleoside diphosphate kinase OS=Trichoplusia ni OX=7111 GN=LOC113492544 PE=3 SV=1
283,159503,P41678.1,189.72,57,57,1.6706E7,9,9,9,Carbamidomethylation,22110,RecName: Full=Capsid protein p24
432,490,A0A7E5WNS5,189.53,11,11,4.2319E6,6,6,6,,90952,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
432,491,A0A7E5WNM5,189.53,10,10,4.2319E6,6,6,6,,92028,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
432,492,A0A7E5WQA5,189.53,10,10,4.2319E6,6,6,6,,94185,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
432,489,A0A7E5WPT9,189.53,12,12,4.2319E6,6,6,6,,81699,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
154,339,A0A7E5W672,189.28,29,29,4.2399E6,14,14,14,Carbamidomethylation,59876,Aspartate--tRNA ligase  cytoplasmic OS=Trichoplusia ni OX=7111 GN=LOC113499807 PE=3 SV=1
154,340,A0A7E5WXW5,189.28,29,29,4.2399E6,14,14,14,Carbamidomethylation,59914,Aspartate--tRNA ligase  cytoplasmic OS=Trichoplusia ni OX=7111 GN=LOC113507036 PE=3 SV=1
266,552,A0A7E5V9X5,188.54,52,52,7.0939E6,8,8,9,,24456,protein enhancer of sevenless 2B OS=Trichoplusia ni OX=7111 GN=LOC113492015 PE=4 SV=1
278,729,A0A7E5WRE9,187.90,38,38,3.7272E6,9,9,9,Carbamidomethylation,34851,GATOR complex protein SEC13 OS=Trichoplusia ni OX=7111 GN=LOC113505023 PE=3 SV=1
356,782,A0A7E5VEM6,187.42,51,51,3.5248E7,7,3,8,,20367,ADP-ribosylation factor 2 OS=Trichoplusia ni OX=7111 GN=LOC113493088 PE=3 SV=1
344,524,A0A7E5VJR5,186.81,39,39,9.217E6,8,8,8,Carbamidomethylation,31259,phosphatidylinositol transfer protein alpha isoform OS=Trichoplusia ni OX=7111 GN=LOC113494437 PE=4 SV=1
188,497,A0A7E5W6C9,186.68,67,67,2.9611E7,10,10,13,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
351,656,A0A7E5WAK8,186.67,30,30,2.9523E6,8,8,8,Carbamidomethylation,37090,sodium/potassium-transporting ATPase subunit beta-2-like OS=Trichoplusia ni OX=7111 GN=LOC113500980 PE=3 SV=1
309,347,A0A7E5W112,186.41,47,47,4.5287E6,8,8,8,Carbamidomethylation,23665,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
277,702,A0A7E5VC68,186.19,58,58,4.8528E6,9,9,9,Carbamidomethylation,27100,leucine-rich repeat-containing protein 57-like OS=Trichoplusia ni OX=7111 GN=LOC113492586 PE=4 SV=1
405,699,A0A7E5WWT5,185.88,31,31,2.9556E7,7,7,7,Carbamidomethylation,25387,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
405,700,A0A7E5WXS0,185.88,30,30,2.9556E7,7,7,7,Carbamidomethylation,25559,Tetraspanin OS=Trichoplusia ni OX=7111 GN=LOC113506671 PE=3 SV=1
395,483,A0A7E5X2K3,185.64,19,19,3.0744E6,7,7,7,Carbamidomethylation,58976,Rab proteins geranylgeranyltransferase component A OS=Trichoplusia ni OX=7111 GN=LOC113508531 PE=3 SV=1
480,1278,A0A7E5WQP8,185.40,28,28,3.7672E6,6,6,6,Carbamidomethylation,25546,60S ribosomal protein L10 OS=Trichoplusia ni OX=7111 GN=LOC113504531 PE=4 SV=1
237,1031,A0A7E5VDK1,185.33,17,17,1.3253E6,10,10,10,Carbamidomethylation,97241,Exocyst complex component 2 OS=Trichoplusia ni OX=7111 GN=LOC113492860 PE=3 SV=1
200,496,A0A7E5VH83,184.79,48,48,4.0485E6,9,7,12,Carbamidomethylation,22929,ras-related protein Rab-35 OS=Trichoplusia ni OX=7111 GN=LOC113493786 PE=4 SV=1
306,487,A0A7E5VY89,184.41,10,10,2.0824E6,8,8,8,Carbamidomethylation,108837,Non-lysosomal glucosylceramidase OS=Trichoplusia ni OX=7111 GN=LOC113497787 PE=3 SV=1
321,459,A0A7E5WJ46,184.14,22,22,3.6592E6,8,8,8,,47039,flotillin-2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
321,460,A0A7E5WJD3,184.14,21,21,3.6592E6,8,8,8,,48375,flotillin-2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
440,159517,P08358.1,184.05,31,31,6.8368E6,6,6,6,Carbamidomethylation,27282,RecName: Full=Poxin; AltName: Full=Protein p26; AltName: Full=p26
387,1052,A0A7E5X2H3,183.90,19,19,1.3203E7,7,7,7,,49502,zinc/cadmium resistance protein OS=Trichoplusia ni OX=7111 GN=LOC113508517 PE=3 SV=1
239,384,A0A7E5VK45,183.86,34,34,9.8786E6,10,10,10,Carbamidomethylation,44175,Phosphoglycerate kinase OS=Trichoplusia ni OX=7111 GN=LOC113494495 PE=3 SV=1
371,689,A0A7E5VZ32,183.61,25,25,7.1649E6,6,6,7,,42897,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
371,690,A0A7E5VYE6,183.61,24,24,7.1649E6,6,6,7,,44390,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
453,485,A0A7E5V9W6,182.67,37,37,6.2089E6,6,6,6,Carbamidomethylation,33518,40S ribosomal protein SA OS=Trichoplusia ni OX=7111 GN=LOC113492011 PE=3 SV=1
172,385,A0A7E5X199,182.50,20,20,4.888E6,13,13,13,,92278,coiled-coil and C2 domain-containing protein 1-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
172,386,A0A7E5X3D3,182.50,20,20,4.888E6,13,13,13,,93281,coiled-coil and C2 domain-containing protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
172,387,A0A7E5X3I3,182.50,20,20,4.888E6,13,13,13,,93409,coiled-coil and C2 domain-containing protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
282,721,A0A7E5VJP7,182.45,14,14,1.8113E6,9,9,9,Carbamidomethylation,91813,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
282,722,A0A7E5VJJ9,182.45,13,13,1.8113E6,9,9,9,Carbamidomethylation,93788,Vacuolar protein sorting-associated protein 35 OS=Trichoplusia ni OX=7111 GN=LOC113494390 PE=3 SV=1
311,607,A0A7E5VVY7,182.10,34,34,2.318E6,8,8,8,Carbamidomethylation,40434,calcium/calmodulin-dependent protein kinase type 1-like OS=Trichoplusia ni OX=7111 GN=LOC113497208 PE=3 SV=1
389,509,A0A7E5VIM2,182.02,32,32,5.025E6,7,7,7,Carbamidomethylation,30600,60S ribosomal protein L7 OS=Trichoplusia ni OX=7111 GN=LOC113494180 PE=3 SV=1
157,325,A0A7E5WRF4,182.02,57,57,1.3577E7,12,8,14,,23943,ras-related protein Rab-8A isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
157,326,A0A7E5WT58,182.02,57,57,1.3577E7,12,8,14,,24072,ras-related protein Rab-8A isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
530,650,A0A7E5VIY2,181.97,41,41,6.2105E6,5,5,5,,21939,40S ribosomal protein S7 OS=Trichoplusia ni OX=7111 GN=LOC113494209 PE=3 SV=1
320,694,A0A7E5VZ65,181.75,32,32,1.7696E6,8,8,8,Carbamidomethylation,35347,Malate dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113497832 PE=3 SV=1
192,411,A0A7E5WT38,181.56,35,35,5.8653E6,11,11,12,Carbamidomethylation,39121,activator of 90 kDa heat shock protein ATPase homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113505311 PE=3 SV=1
454,688,A0A7E5WA03,181.50,45,45,4.171E6,6,6,6,Carbamidomethylation,21823,GTP-binding protein SAR1b OS=Trichoplusia ni OX=7111 GN=LOC113500780 PE=3 SV=1
423,606,A0A7E5WWM3,181.47,38,38,4.2495E6,6,6,6,Carbamidomethylation,36882,gamma-soluble NSF attachment protein-like OS=Trichoplusia ni OX=7111 GN=LOC113506608 PE=3 SV=1
578,1191,A0A7E5WCL4,181.42,23,23,1.5401E6,4,4,4,,37609,26S proteasome non-ATPase regulatory subunit 7 OS=Trichoplusia ni OX=7111 GN=LOC113501489 PE=3 SV=1
209,415,A0A7E5WRX5,181.20,14,14,1.7181E5,11,1,11,Carbamidomethylation,107342,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
209,414,A0A7E5WTB4,181.20,15,15,1.7181E5,11,1,11,Carbamidomethylation,104616,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
390,714,A0A7E5VRX5,180.91,14,14,2.5082E6,7,7,7,Carbamidomethylation,92335,speckle targeted PIP5K1A-regulated poly(A) polymerase-like OS=Trichoplusia ni OX=7111 GN=LOC113496117 PE=4 SV=1
416,778,A0A7E5VQ10,180.69,23,23,1.0946E6,6,2,6,Carbamidomethylation,37044,Serine/threonine-protein phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113495718 PE=3 SV=1
303,549,A0A7E5VFI1,180.39,13,13,2.8272E6,8,8,8,,85848,annulin-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493318 PE=3 SV=1
303,556,A0A7E5VFN6,180.39,14,14,2.8272E6,8,8,8,,77438,annulin-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113493318 PE=3 SV=1
303,557,A0A7E5VFJ9,180.39,13,13,2.8272E6,8,8,8,,81744,annulin-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493318 PE=3 SV=1
303,558,A0A7E5VFF7,180.39,13,13,2.8272E6,8,8,8,,84385,annulin-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493318 PE=3 SV=1
305,640,A0A7E5VLP9,180.33,28,28,3.3342E6,7,7,8,Carbamidomethylation,32050,pleckstrin homology domain-containing family F member 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494918 PE=4 SV=1
236,380,A0A7E5VLS0,179.94,42,42,5.5301E6,10,10,10,,37550,nuclear migration protein nudC OS=Trichoplusia ni OX=7111 GN=LOC113494922 PE=4 SV=1
191,647,A0A7E5X4H0,179.88,27,27,2.1644E6,12,11,12,Carbamidomethylation,57755,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
191,649,A0A7E5X2A1,179.88,23,23,2.1644E6,12,11,12,Carbamidomethylation,68666,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
428,685,A0A7E5VKV2,179.84,35,35,9.2523E6,5,4,6,Carbamidomethylation,21369,ras-related protein Rac1 OS=Trichoplusia ni OX=7111 GN=LOC113494689 PE=4 SV=1
307,534,A0A7E5WPM1,179.48,13,13,3.8739E6,8,8,8,,99134,phosphatidylinositol 4-phosphate 5-kinase type-1 gamma-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113504269 PE=4 SV=1
