Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 14,Area Sample 14,#Peptides,#Unique,#Spec Sample 14,PTM,Avg. Mass,Description
142,111,A0A7E5WGH0,137.76,10,10,2.1577E6,7,7,7,,93271,perilipin-4-like isoform X26 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
142,147,A0A7E5WH70,137.76,10,10,2.1577E6,7,7,7,,101678,perilipin-4-like isoform X21 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
142,132,A0A7E5WFK9,137.76,9,9,2.1577E6,7,7,7,,111913,perilipin-4-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
142,112,A0A7E5WFN8,137.76,11,11,2.1577E6,7,7,7,,90068,perilipin-4-like isoform X29 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
142,148,A0A7E5WH55,137.76,9,9,2.1577E6,7,7,7,,108540,perilipin-4-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
87,164,A0A7E5VF38,137.75,38,38,2.8975E6,10,10,10,Carbamidomethylation,42482,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
87,161,A0A7E5VF85,137.75,40,40,2.8975E6,10,10,10,Carbamidomethylation,39554,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
87,188,A0A7E5VF32,137.75,38,38,2.8975E6,10,10,10,Carbamidomethylation,42665,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
87,151,A0A7E5VF44,137.75,35,35,2.8975E6,10,10,10,Carbamidomethylation,44914,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
79,197,A0A7E5W4P4,137.45,6,6,8.4923E5,10,10,10,,243360,tight junction protein ZO-1-like isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113499368 PE=4 SV=1
274,564,A0A7E5W941,137.42,32,32,6.4839E5,4,4,4,Carbamidomethylation,25203,charged multivesicular body protein 5 OS=Trichoplusia ni OX=7111 GN=LOC113500418 PE=3 SV=1
232,433,A0A7E5VGA5,137.40,44,44,3.6443E6,5,5,5,,14751,sodium/calcium exchanger regulatory protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113493519 PE=3 SV=1
82,162,A0A7E5VT10,136.56,22,22,1.6912E6,10,10,10,Carbamidomethylation,57962,T-complex protein 1 subunit zeta OS=Trichoplusia ni OX=7111 GN=LOC113496326 PE=3 SV=1
63,98,A0A7E5WEQ8,136.23,16,16,9.4359E5,11,11,12,Carbamidomethylation,117168,Ubiquitin-activating enzyme E1 OS=Trichoplusia ni OX=7111 GN=LOC113501820 PE=3 SV=1
246,832,A0A7E5WZC3,136.07,50,50,2.3797E6,5,5,5,Carbamidomethylation,11843,Thioredoxin OS=Trichoplusia ni OX=7111 GN=LOC113507592 PE=3 SV=1
54,75,A0A7E5VAA8,135.95,16,16,1.3636E6,13,13,14,Carbamidomethylation,121006,lethal(2) giant larvae protein isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492109 PE=3 SV=1
54,76,A0A7E5VAA9,135.95,16,16,1.3636E6,13,13,14,Carbamidomethylation,121422,lethal(2) giant larvae protein isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492109 PE=3 SV=1
148,165,A0A7E5WAT7,135.74,26,26,1.2891E6,7,7,7,,41491,guanine nucleotide-binding protein G(Q) subunit alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500847 PE=3 SV=1
148,166,A0A7E5WA38,135.74,23,23,1.2891E6,7,7,7,,46462,guanine nucleotide-binding protein G(Q) subunit alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500847 PE=3 SV=1
92,429,A0A7E5X5U8,135.66,25,25,1.9285E6,10,10,10,Carbamidomethylation,48222,60S ribosomal protein L4 OS=Trichoplusia ni OX=7111 GN=LOC113508986 PE=3 SV=1
140,430,A0A7E5WKA8,134.97,47,47,3.525E6,8,7,8,Carbamidomethylation,21637,ras-like GTP-binding protein Rho1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503427 PE=4 SV=1
140,431,A0A7E5WLI6,134.97,46,46,3.525E6,8,7,8,Carbamidomethylation,22150,ras-like GTP-binding protein Rho1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503427 PE=4 SV=1
140,432,A0A7E5WKI6,134.97,44,44,3.525E6,8,7,8,Carbamidomethylation,23008,ras-like GTP-binding protein Rho1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503427 PE=4 SV=1
195,2422,A0A7E5WAY5,134.67,22,22,4.2012E5,6,6,6,,38660,Eukaryotic translation initiation factor 3 subunit H OS=Trichoplusia ni OX=7111 GN=LOC113501042 PE=3 SV=1
72,570,A0A7E5W2S7,134.41,31,31,5.7841E6,9,9,11,Carbamidomethylation,29907,40S ribosomal protein S3a OS=Trichoplusia ni OX=7111 GN=LOC113498677 PE=3 SV=1
69,2373,A0A7E5WRW0,134.01,5,5,5.742E5,11,11,11,,299290,eIF-2-alpha kinase activator GCN1 OS=Trichoplusia ni OX=7111 GN=LOC113504678 PE=3 SV=1
46,25,A0A7E5VH70,133.58,11,11,8.9838E5,15,15,15,Carbamidomethylation,192369,Clathrin heavy chain OS=Trichoplusia ni OX=7111 GN=LOC113493842 PE=3 SV=1
46,26,A0A7E5VHF4,133.58,11,11,8.9838E5,15,15,15,Carbamidomethylation,192298,Clathrin heavy chain OS=Trichoplusia ni OX=7111 GN=LOC113493842 PE=3 SV=1
134,94,A0A7E5W8Q1,133.02,21,21,8.0309E5,8,8,8,Carbamidomethylation,56977,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
134,95,A0A7E5W9Y8,133.02,20,20,8.0309E5,8,8,8,Carbamidomethylation,57952,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
134,96,A0A7E5W8P4,133.02,20,20,8.0309E5,8,8,8,Carbamidomethylation,58067,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
146,149,A0A7E5VV65,131.82,17,17,1.2087E6,7,7,7,Carbamidomethylation,59050,CCT-alpha OS=Trichoplusia ni OX=7111 GN=LOC113496858 PE=3 SV=1
156,1208,A0A7E5VKL9,131.56,26,26,9.6541E6,7,7,7,Carbamidomethylation,30334,60S ribosomal protein L7a OS=Trichoplusia ni OX=7111 GN=LOC113494564 PE=3 SV=1
93,337,A0A7E5WJR6,131.13,47,47,2.5234E6,10,10,10,Carbamidomethylation,26771,40S ribosomal protein S3 OS=Trichoplusia ni OX=7111 GN=LOC113502978 PE=3 SV=1
93,348,A0A7E5WWC3,131.13,47,47,2.5234E6,10,10,10,Carbamidomethylation,26682,LOW QUALITY PROTEIN: 40S ribosomal protein S3-like OS=Trichoplusia ni OX=7111 GN=LOC113506500 PE=3 SV=1
167,159499,P41415.1,130.64,31,31,1.5403E6,7,7,7,Carbamidomethylation,31979,RecName: Full=Serine/threonine-protein kinase 1
169,1193,A0A7E5X1G5,130.60,22,22,4.1339E5,7,7,7,Carbamidomethylation,44083,Eukaryotic translation initiation factor 3 subunit M OS=Trichoplusia ni OX=7111 GN=LOC113508254 PE=3 SV=1
116,159480,Q00704.2,130.43,17,17,7.348E5,9,9,9,,79075,RecName: Full=Non-sulfated chondroitin lyase E66; Short=ODV-E66; Flags: Precursor
106,1406,A0A7E5WQR2,129.67,33,33,4.2125E7,8,8,9,,13449,40S ribosomal protein S25 OS=Trichoplusia ni OX=7111 GN=LOC113504753 PE=3 SV=1
200,159504,Q06669.1,129.14,56,56,2.6541E6,5,5,6,Carbamidomethylation,15512,RecName: Full=Protein Ac75
296,13283,A0A7E5W2Q0,128.96,55,55,4.8446E6,4,4,4,,7596,Nucleolar protein 10 OS=Trichoplusia ni OX=7111 GN=LOC113498901 PE=3 SV=1
384,159522,P04870.2,127.55,57,57,6.6652E5,2,2,2,,10310,RecName: Full=Protein p10; AltName: Full=Fibrous body protein
175,219,A0A7E5VRL3,127.27,30,30,8.2929E5,6,6,6,Carbamidomethylation,37206,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Trichoplusia ni OX=7111 GN=LOC113496053 PE=3 SV=1
58,85,A0A7E5W7A8,127.13,31,31,3.8398E6,13,13,13,Carbamidomethylation,60893,EH domain-containing protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113499725 PE=4 SV=1
209,13251,A0A7E5WAP8,126.14,23,23,4.1533E6,5,5,6,,22764,H/ACA ribonucleoprotein complex subunit OS=Trichoplusia ni OX=7111 GN=LOC113500981 PE=3 SV=1
171,13267,A0A7E5W3Q7,125.77,53,53,2.3891E6,7,7,7,Carbamidomethylation,17674,H/ACA ribonucleoprotein complex subunit 2-like protein OS=Trichoplusia ni OX=7111 GN=LOC113498906 PE=3 SV=1
119,913,Q0MUU6,125.49,13,13,1.2078E5,7,4,8,,73138,Heat shock cognate 70 protein OS=Trichoplusia ni OX=7111 GN=LOC113494618 PE=3 SV=1
178,344,A0A7E5VE38,124.76,29,29,1.8092E6,6,6,6,,25860,peroxiredoxin 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
178,353,A0A7E5VE60,124.76,25,25,1.8092E6,6,6,6,,30378,peroxiredoxin 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
178,342,A0A7E5VE43,124.76,33,33,1.8092E6,6,6,6,,21956,peroxiredoxin 1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
259,312,A0A7E5WEK6,124.49,18,18,2.9851E5,4,4,4,,35545,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113501989 PE=3 SV=1
259,313,A0A7E5WG74,124.49,18,18,2.9851E5,4,4,4,,36016,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113501989 PE=3 SV=1
259,307,A0A7E5WEN3,124.49,18,18,2.9851E5,4,4,4,,35336,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113501989 PE=3 SV=1
259,308,A0A7E5WFF1,124.49,18,18,2.9851E5,4,4,4,,35806,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113501989 PE=3 SV=1
80,154,A0A7E5X1G4,124.32,7,7,2.5322E5,10,10,10,,200483,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
80,155,A0A7E5WZD8,124.32,7,7,2.5322E5,10,10,10,,201642,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
150,159508,P41454.1,124.30,30,30,2.8106E6,7,7,7,Carbamidomethylation,28621,RecName: Full=Probable apoptosis inhibitor 2; AltName: Full=IAP-2
114,159530,P41432.1,123.95,50,50,7.1695E6,8,8,9,,20389,RecName: Full=Uncharacterized 20.4 kDa protein in IAP1-SOD intergenic region; AltName: Full=ORF14
173,1154,A0A7E5W7J7,123.30,14,14,6.1869E5,7,7,7,Carbamidomethylation,70788,ATP-binding cassette sub-family F member 2 OS=Trichoplusia ni OX=7111 GN=LOC113499837 PE=4 SV=1
113,907,A0A7E5VK21,123.30,36,36,1.2537E6,8,8,9,,36920,Eukaryotic translation initiation factor 3 subunit I OS=Trichoplusia ni OX=7111 GN=LOC113494477 PE=3 SV=1
184,1123,A0A7E5VKI7,123.29,34,34,5.7227E6,4,4,6,Carbamidomethylation,16023,40S ribosomal protein S23 OS=Trichoplusia ni OX=7111 GN=LOC113494599 PE=3 SV=1
99,73,A0A7E5WC28,122.46,17,17,2.109E6,9,9,9,,67863,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
99,72,A0A7E5WBX9,122.46,17,17,2.109E6,9,9,9,,67635,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
99,74,A0A7E5WBV4,122.46,17,17,2.109E6,9,9,9,,69517,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
221,172286,P41455.1,122.37,24,24,5.5832E5,5,5,5,,37532,RecName: Full=Uncharacterized 37.5 kDa protein in LEF8-FP intergenic region
152,346,A0A7E5W0Y6,122.13,38,38,7.2513E5,6,6,7,,23646,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
152,347,A0A7E5W112,122.13,38,38,7.2513E5,6,6,7,,23665,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
152,434,A0A7E5W117,122.13,38,38,7.2513E5,6,6,7,,23545,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
152,435,A0A7E5W194,122.13,38,38,7.2513E5,6,6,7,,23529,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
152,436,A0A7E5W1X2,122.13,38,38,7.2513E5,6,6,7,,23564,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
220,165970,Q06687.1,122.09,17,17,1.4824E6,5,5,5,,44364,RecName: Full=Very late expression factor 1
233,406,A0A7E5VVU4,122.04,33,33,3.0914E6,5,4,5,,20827,ras-related protein Rap-1b OS=Trichoplusia ni OX=7111 GN=LOC113497012 PE=3 SV=1
108,209,A0A7E5W093,122.02,18,18,8.9468E5,9,9,9,Carbamidomethylation,81912,plastin-3 OS=Trichoplusia ni OX=7111 GN=LOC113498282 PE=4 SV=1
192,159513,P16709.2,121.73,56,56,6.7205E6,6,6,6,,8653,RecName: Full=viral Ubiquitin; Flags: Precursor
144,240,A0A2H4WW83,121.23,27,27,2.5862E6,7,7,7,Carbamidomethylation,35542,Glyceraldehyde-3-phosphate dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113509001 PE=2 SV=1
118,277,A0A7E5VI30,121.09,20,20,1.2437E6,8,8,8,Carbamidomethylation,58436,insulin-like growth factor 2 mRNA-binding protein 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
118,274,A0A7E5VI36,121.09,21,21,1.2437E6,8,8,8,Carbamidomethylation,56058,insulin-like growth factor 2 mRNA-binding protein 1 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
118,275,A0A7E5VIA9,121.09,21,21,1.2437E6,8,8,8,Carbamidomethylation,56780,insulin-like growth factor 2 mRNA-binding protein 1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
118,276,A0A7E5VI34,121.09,20,20,1.2437E6,8,8,8,Carbamidomethylation,58305,insulin-like growth factor 2 mRNA-binding protein 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
118,321,A0A7E5VIG3,121.09,21,21,1.2437E6,8,8,8,Carbamidomethylation,55943,insulin-like growth factor 2 mRNA-binding protein 1 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
279,159519,P41472.1,120.68,60,60,3.2735E6,4,4,4,,11526,RecName: Full=Uncharacterized 11.5 kDa protein in IAP2-VLF1 intergenic region
172,1267,A0A7E5X1Y5,120.56,47,47,1.4589E7,7,7,7,,14300,60S ribosomal protein L31 OS=Trichoplusia ni OX=7111 GN=LOC113508400 PE=3 SV=1
127,100,A0A7E5VDK5,120.19,10,10,1.7331E5,8,8,8,Carbamidomethylation,123382,LOW QUALITY PROTEIN: importin-5-like OS=Trichoplusia ni OX=7111 GN=LOC113492859 PE=4 SV=1
218,93,A0A7E5VT50,120.12,9,9,1.0027E6,5,5,5,,68206,Polyadenylate-binding protein OS=Trichoplusia ni OX=7111 GN=LOC113496349 PE=3 SV=1
102,1547,A0A7E5VCT2,119.71,33,33,6.9221E6,8,8,9,Carbamidomethylation; Oxidation (M),27919,60S ribosomal protein L8 OS=Trichoplusia ni OX=7111 GN=LOC113492691 PE=4 SV=1
123,284,A0A7E5WD74,119.67,27,27,1.9144E6,8,8,8,Carbamidomethylation,43174,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
123,279,A0A7E5WEP1,119.67,30,30,1.9144E6,8,8,8,Carbamidomethylation,39910,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
123,280,A0A7E5WD79,119.67,28,28,1.9144E6,8,8,8,Carbamidomethylation,42299,Arginine kinase OS=Trichoplusia ni OX=7111 GN=LOC113501645 PE=3 SV=1
208,687,A0A7E5WZZ1,119.55,24,24,5.3989E6,6,6,6,Carbamidomethylation,34273,ice-structuring glycoprotein-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507722 PE=4 SV=1
159,8214,A0A7E5WFR3,119.41,21,21,7.9844E5,7,7,7,,52075,Eukaryotic translation initiation factor 3 subunit E OS=Trichoplusia ni OX=7111 GN=LOC113502235 PE=3 SV=1
139,299,A0A7E5X472,118.55,22,22,7.3581E5,8,8,8,,55482,Inosine-5'-monophosphate dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113508532 PE=3 SV=1
77,563,A0A7E5VLC9,118.54,38,38,7.1061E5,11,11,11,Carbamidomethylation,44724,26S proteasome regulatory subunit 10B OS=Trichoplusia ni OX=7111 GN=LOC113494826 PE=3 SV=1
131,241,A0A7E5VSQ2,118.19,25,25,2.6923E5,8,8,8,Carbamidomethylation,44144,ribonucleoside-diphosphate reductase subunit M2 OS=Trichoplusia ni OX=7111 GN=LOC113496347 PE=3 SV=1
129,426,A0A7E5W5F8,118.19,32,32,3.7949E6,8,8,8,Carbamidomethylation,35943,guanine nucleotide-binding protein subunit beta-like protein OS=Trichoplusia ni OX=7111 GN=LOC113499550 PE=3 SV=1
162,303,A0A7E5WFS7,117.97,20,20,2.6817E5,7,7,7,Carbamidomethylation,48261,Sorting nexin OS=Trichoplusia ni OX=7111 GN=LOC113502258 PE=3 SV=1
234,455,A0A7E5W4T6,117.41,24,24,1.5234E6,5,5,5,,26039,V-type proton ATPase subunit E OS=Trichoplusia ni OX=7111 GN=LOC113499397 PE=3 SV=1
182,438,A0A7E5WFJ2,116.53,41,41,2.0484E6,6,6,6,,22865,ras-related protein Ral-a isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113502208 PE=4 SV=1
182,439,A0A7E5WFI1,116.53,38,38,2.0484E6,6,6,6,,24818,ras-related protein Ral-a isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502208 PE=4 SV=1
182,440,A0A7E5WH34,116.53,36,36,2.0484E6,6,6,6,,26231,ras-related protein Ral-a isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502208 PE=4 SV=1
199,750,A0A7E5VLV3,116.49,44,44,1.1279E6,6,6,6,,24586,charged multivesicular body protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113494939 PE=3 SV=1
105,216,A0A7E5W0C1,116.40,11,11,9.5304E5,9,9,9,Carbamidomethylation,127421,Calcium-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113498289 PE=3 SV=1
143,643,A0A7E5W4S0,115.77,15,15,9.4522E5,7,7,7,Carbamidomethylation,76054,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
143,652,A0A7E5W5W0,115.77,14,14,9.4522E5,7,7,7,Carbamidomethylation,77780,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
143,653,A0A7E5W4L0,115.77,14,14,9.4522E5,7,7,7,Carbamidomethylation,78177,Glutamine amidotransferase OS=Trichoplusia ni OX=7111 GN=LOC113499351 PE=4 SV=1
196,522,A0A7E5W6H8,115.15,45,45,8.9573E5,6,6,6,,19287,sorting nexin-12 OS=Trichoplusia ni OX=7111 GN=LOC113499878 PE=4 SV=1
168,362,A0A7E5VUJ8,114.80,36,36,3.2081E6,6,6,7,,24167,ras-related protein Rab-11A OS=Trichoplusia ni OX=7111 GN=LOC113496854 PE=4 SV=1
257,919,A0A7E5WXJ8,114.63,22,22,9.3834E6,4,4,4,,17848,ubiquitin-40S ribosomal protein S27a OS=Trichoplusia ni OX=7111 GN=LOC113506374 PE=3 SV=1
257,920,A0A7E5W8H3,114.63,22,22,9.3834E6,4,4,4,,17896,LOW QUALITY PROTEIN: ubiquitin-40S ribosomal protein S27a-like OS=Trichoplusia ni OX=7111 GN=LOC113500265 PE=3 SV=1
257,900,A0A7E5WMQ8,114.63,3,3,9.3834E6,4,4,4,,145184,polyubiquitin-A OS=Trichoplusia ni OX=7111 GN=LOC113503581 PE=4 SV=1
257,958,A0A7E5WKE8,114.63,5,5,9.3834E6,4,4,4,,77068,polyubiquitin-C OS=Trichoplusia ni OX=7111 GN=LOC113503470 PE=4 SV=1
75,325,A0A7E5WRF4,114.30,39,39,1.0465E6,8,6,11,,23943,ras-related protein Rab-8A isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
75,326,A0A7E5WT58,114.30,38,38,1.0465E6,8,6,11,,24072,ras-related protein Rab-8A isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
149,874,A0A7E5WYK0,113.72,21,21,4.7173E5,7,6,7,,49209,LOW QUALITY PROTEIN: 26S proteasome regulatory subunit 4-like OS=Trichoplusia ni OX=7111 GN=LOC113506702 PE=3 SV=1
149,875,A0A7E5WY07,113.72,21,21,4.7173E5,7,6,7,,49161,26S proteasome regulatory subunit 4 OS=Trichoplusia ni OX=7111 GN=LOC113506737 PE=3 SV=1
299,488,A0A7E5VVL1,113.31,17,17,3.5701E5,4,2,4,,40985,uncharacterized protein LOC113497167 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497167 PE=4 SV=1
228,364,A0A7E5VC21,113.27,35,35,2.6151E6,5,5,5,,19721,Nucleoside diphosphate kinase OS=Trichoplusia ni OX=7111 GN=LOC113492544 PE=3 SV=1
84,191,A0A7E5VWU5,113.04,19,19,1.3605E6,10,10,10,,62204,Stress-induced-phosphoprotein 1 OS=Trichoplusia ni OX=7111 GN=LOC113497453 PE=4 SV=1
179,235,A0A7E5VHI3,112.44,33,33,1.3E6,6,6,6,Carbamidomethylation,26411,Triosephosphate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113493924 PE=3 SV=1
126,609,A0A7E5WT84,112.18,45,45,1.089E7,5,5,8,Carbamidomethylation,17595,60S ribosomal protein L12 OS=Trichoplusia ni OX=7111 GN=LOC113505482 PE=3 SV=1
271,1160,A0A7E5VLW4,111.96,38,38,4.8329E5,4,4,4,,19961,Transcription factor BTF3 OS=Trichoplusia ni OX=7111 GN=LOC113494876 PE=3 SV=1
161,658,A0A7E5WY71,111.82,53,53,3.6215E6,6,6,7,,14692,40S ribosomal protein S15Aa OS=Trichoplusia ni OX=7111 GN=LOC113507148 PE=3 SV=1
243,528,A0A7E5W3B8,110.52,41,41,3.6119E5,5,2,5,,20736,ADP-ribosylation factor 1 OS=Trichoplusia ni OX=7111 GN=LOC113498854 PE=3 SV=1
316,756,A0A7E5VQ72,109.53,25,25,9.6125E5,3,3,3,,22493,synaptobrevin homolog YKT6 OS=Trichoplusia ni OX=7111 GN=LOC113495661 PE=3 SV=1
176,35,A0A7E5W6G7,109.05,18,18,1.3483E6,7,7,7,,66724,transketolase-like protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113499721 PE=4 SV=1
348,159526,Q06690.1,108.80,32,32,2.5511E6,3,3,3,,9440,RecName: Full=Protein Ac76
201,159506,P41679.1,108.64,23,23,4.6336E6,5,5,6,Carbamidomethylation,28530,RecName: Full=Protein AC124
163,771,A0A7E5W8E1,108.11,40,40,1.948E6,7,7,7,,17052,40S ribosomal protein S16 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500369 PE=3 SV=1
163,772,A0A7E5W8Z9,108.11,38,38,1.948E6,7,7,7,,17894,40S ribosomal protein S16 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500369 PE=3 SV=1
193,359,A0A7E5V9Q5,107.91,14,14,6.4987E5,6,6,6,Carbamidomethylation,61954,Elongation factor 1-alpha OS=Trichoplusia ni OX=7111 GN=LOC113491975 PE=4 SV=1
193,361,A0A7E5V9S5,107.91,12,12,6.4987E5,6,6,6,Carbamidomethylation,69946,Elongation factor 1-alpha OS=Trichoplusia ni OX=7111 GN=LOC113491975 PE=4 SV=1
103,57,A0A7E5WSU8,107.91,13,13,5.1153E5,9,9,9,Carbamidomethylation,89174,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113505390 PE=4 SV=1
191,352,A0A7E5WD27,107.87,23,23,1.7913E5,4,3,6,,23675,Ras-related protein Rab-14 OS=Trichoplusia ni OX=7111 GN=LOC113501567 PE=3 SV=1
111,272,A0A7E5WIE4,106.90,16,16,6.5649E5,9,9,9,Carbamidomethylation,82750,Threonyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113502506 PE=3 SV=1
111,273,A0A7E5WGS5,106.90,16,16,6.5649E5,9,9,9,Carbamidomethylation,83525,Threonyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113502506 PE=3 SV=1
216,234,A0A7E5VKT5,106.65,10,10,3.8775E5,5,5,5,Carbamidomethylation,65286,serine/threonine-protein phosphatase PP2A 65 kDa regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113494680 PE=4 SV=1
239,910,A0A7E5VE04,106.23,39,39,1.8008E6,5,5,5,,12553,glutaredoxin-C4-like OS=Trichoplusia ni OX=7111 GN=LOC113492949 PE=4 SV=1
205,690,A0A7E5VYE6,105.97,15,15,7.1261E5,5,5,6,,44390,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
205,689,A0A7E5VZ32,105.97,16,16,7.1261E5,5,5,6,,42897,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
277,1011,A0A7E5WNQ1,105.93,29,29,2.3734E6,4,4,4,Carbamidomethylation,14835,60S ribosomal protein L23 OS=Trichoplusia ni OX=7111 GN=LOC113504069 PE=3 SV=1
89,42,A0A7E5VGG8,105.92,9,9,6.8283E5,10,9,10,Carbamidomethylation,155126,multidrug resistance-associated protein 4-like OS=Trichoplusia ni OX=7111 GN=LOC113493562 PE=4 SV=1
342,552,A0A7E5V9X5,105.69,25,25,5.0452E5,3,3,3,,24456,protein enhancer of sevenless 2B OS=Trichoplusia ni OX=7111 GN=LOC113492015 PE=4 SV=1
297,443,A0A7E5WEY7,104.99,20,20,2.0574E5,3,3,3,,32479,alpha/beta hydrolase domain-containing protein 17B OS=Trichoplusia ni OX=7111 GN=LOC113501872 PE=4 SV=1
160,897,A0A7E5VSY8,104.97,25,25,1.9504E6,7,7,7,,41732,casein kinase II subunit alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496312 PE=3 SV=1
160,898,A0A7E5VSF8,104.97,23,23,1.9504E6,7,7,7,,46074,casein kinase II subunit alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496312 PE=3 SV=1
98,103,A0A7E5W6Y6,104.78,4,4,2.8763E5,9,9,9,Carbamidomethylation,324715,talin-1 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113499982 PE=4 SV=1
