Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 3,Area Sample 3,#Peptides,#Unique,#Spec Sample 3,PTM,Avg. Mass,Description
464,885,A0A7E5WHW5,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,117498,serine/threonine-protein kinase Tao isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
464,886,A0A7E5WI34,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,117872,serine/threonine-protein kinase Tao isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
464,887,A0A7E5WI35,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,117873,serine/threonine-protein kinase Tao isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
464,888,A0A7E5WJP5,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,118002,serine/threonine-protein kinase Tao isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
464,883,A0A7E5WJ58,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,115902,serine/threonine-protein kinase Tao isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
464,884,A0A7E5WJQ0,202.07,11,11,4.9791E6,8,8,8,Carbamidomethylation,116030,serine/threonine-protein kinase Tao isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113502828 PE=4 SV=1
502,846,A0A7E5VH62,202.05,32,32,2.5304E7,8,8,8,Carbamidomethylation,37342,Ribose-phosphate diphosphokinase OS=Trichoplusia ni OX=7111 GN=LOC113493828 PE=3 SV=1
496,502,A0A7E5W4Y0,201.82,17,17,1.4733E7,8,8,8,,66265,phosphatidylinositol-binding clathrin assembly protein LAP isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
496,503,A0A7E5W5Q2,201.82,17,17,1.4733E7,8,8,8,,66862,phosphatidylinositol-binding clathrin assembly protein LAP isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
496,504,A0A7E5W4K8,201.82,17,17,1.4733E7,8,8,8,,68664,phosphatidylinositol-binding clathrin assembly protein LAP isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
496,505,A0A7E5W4F8,201.82,17,17,1.4733E7,8,8,8,,69096,phosphatidylinositol-binding clathrin assembly protein LAP isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
496,506,A0A7E5W4X5,201.82,17,17,1.4733E7,8,8,8,,69261,phosphatidylinositol-binding clathrin assembly protein LAP isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
641,159520,P24730.1,201.77,45,45,1.2202E7,6,6,6,,25136,RecName: Full=Protein Ac132
447,479,A0A7E5VS72,201.33,43,43,3.0563E7,9,9,9,,27765,V-type proton ATPase subunit D OS=Trichoplusia ni OX=7111 GN=LOC113496232 PE=3 SV=1
490,832,A0A7E5WZC3,201.06,64,64,7.7312E7,7,7,8,Carbamidomethylation,11843,Thioredoxin OS=Trichoplusia ni OX=7111 GN=LOC113507592 PE=3 SV=1
357,2509,A0A7E5W7N4,201.03,12,12,1.017E7,10,10,10,,95920,N-alpha-acetyltransferase 15  NatA auxiliary subunit-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113500141 PE=4 SV=1
357,2510,A0A7E5W7N6,201.03,12,12,1.017E7,10,10,10,,97555,N-alpha-acetyltransferase 15  NatA auxiliary subunit-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113500141 PE=4 SV=1
357,2511,A0A7E5W7J5,201.03,12,12,1.017E7,10,10,10,,98121,N-alpha-acetyltransferase 15  NatA auxiliary subunit-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113500141 PE=4 SV=1
357,2512,A0A7E5W813,201.03,12,12,1.017E7,10,10,10,,98585,N-alpha-acetyltransferase 15  NatA auxiliary subunit-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500141 PE=4 SV=1
357,2513,A0A7E5W8V7,201.03,12,12,1.017E7,10,10,10,,99466,N-alpha-acetyltransferase 15  NatA auxiliary subunit-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500141 PE=4 SV=1
340,172288,P24731.1,200.94,28,28,1.0118E7,11,11,11,Carbamidomethylation,48291,RecName: Full=Alkaline nuclease; Short=AN
552,729,A0A7E5WRE9,200.65,31,31,8.1904E6,7,7,7,Carbamidomethylation,34851,GATOR complex protein SEC13 OS=Trichoplusia ni OX=7111 GN=LOC113505023 PE=3 SV=1
262,647,A0A7E5X4H0,200.57,26,26,7.6281E6,13,13,13,,57755,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
262,648,A0A7E5X4H8,200.57,26,26,7.6281E6,13,13,13,,58550,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
262,649,A0A7E5X2A1,200.57,22,22,7.6281E6,13,13,13,,68666,Histidine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113508450 PE=3 SV=1
427,616,A0A7E5WCC4,200.48,14,14,7.6872E6,9,8,9,Carbamidomethylation,95982,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113501436 PE=3 SV=1
380,691,A0A7E5WRC6,200.10,25,25,1.1609E7,10,10,10,,53995,Serine/threonine protein phosphatase 2A regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113504892 PE=3 SV=1
355,13292,A0A7E5WEQ3,200.06,15,15,1.468E7,10,10,10,Carbamidomethylation,100898,transportin-1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502019 PE=4 SV=1
355,26846,A0A7E5WFI9,200.06,15,15,1.468E7,10,10,10,Carbamidomethylation,101141,transportin-1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502019 PE=4 SV=1
376,1243,A0A7E5VCQ5,200.03,12,12,9.3288E6,10,10,10,Carbamidomethylation,153696,serine/threonine-protein kinase mig-15 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492667 PE=4 SV=1
376,1244,A0A7E5VCP6,200.03,12,12,9.3288E6,10,10,10,Carbamidomethylation,154218,serine/threonine-protein kinase mig-15 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492667 PE=4 SV=1
636,656,A0A7E5WAK8,199.86,29,29,4.6489E6,6,6,6,Carbamidomethylation,37090,sodium/potassium-transporting ATPase subunit beta-2-like OS=Trichoplusia ni OX=7111 GN=LOC113500980 PE=3 SV=1
220,1945,A0A7E5WDP5,199.72,22,22,9.1248E6,14,14,15,Carbamidomethylation,86975,atlastin-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501762 PE=3 SV=1
577,501,A0A7E5VHD4,199.41,17,17,3.2045E7,7,7,7,Carbamidomethylation,60288,organic cation transporter protein-like OS=Trichoplusia ni OX=7111 GN=LOC113493833 PE=4 SV=1
322,1246,A0A7E5VZD5,199.18,8,8,4.4659E6,11,11,11,Carbamidomethylation,189606,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
322,1248,A0A7E5VZH9,199.18,8,8,4.4659E6,11,11,11,Carbamidomethylation,193047,brefeldin A-inhibited guanine nucleotide-exchange protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498012 PE=4 SV=1
410,731,A0A7E5WJQ8,199.13,30,30,7.6566E7,8,8,10,Carbamidomethylation,29141,40S ribosomal protein S6 OS=Trichoplusia ni OX=7111 GN=LOC113503306 PE=3 SV=1
390,715,A0A7E5VCN0,199.06,28,28,8.3159E6,10,10,10,Carbamidomethylation,53691,cytosolic non-specific dipeptidase OS=Trichoplusia ni OX=7111 GN=LOC113492664 PE=3 SV=1
371,13233,A0A7E5X325,198.92,25,25,9.2235E6,10,10,10,Carbamidomethylation,55620,RNA-splicing ligase RtcB homolog OS=Trichoplusia ni OX=7111 GN=LOC113508025 PE=3 SV=1
545,925,A0A7E5WU04,198.72,23,23,8.5584E6,7,7,7,,40588,cAMP-dependent protein kinase catalytic subunit OS=Trichoplusia ni OX=7111 GN=LOC113505229 PE=3 SV=1
468,2719,A0A7E5VWI8,198.59,43,43,9.8887E6,8,8,8,Carbamidomethylation,24802,Eukaryotic translation initiation factor 3 subunit K OS=Trichoplusia ni OX=7111 GN=LOC113497375 PE=3 SV=1
402,790,A0A7E5VSQ1,198.45,50,50,9.2903E6,9,9,10,Carbamidomethylation,26390,GILT-like protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113496379 PE=3 SV=1
561,848,A0A7E5VL65,198.26,47,47,9.0488E6,7,7,7,Carbamidomethylation,20783,Transgelin OS=Trichoplusia ni OX=7111 GN=LOC113494779 PE=3 SV=1
770,847,A0A7E5VCM4,198.11,42,42,5.5636E6,5,5,5,Carbamidomethylation,22018,dnaJ homolog subfamily C member 5 OS=Trichoplusia ni OX=7111 GN=LOC113492644 PE=4 SV=1
701,564,A0A7E5W941,197.53,40,40,5.7556E6,5,5,5,Carbamidomethylation,25203,charged multivesicular body protein 5 OS=Trichoplusia ni OX=7111 GN=LOC113500418 PE=3 SV=1
570,13272,A0A7E5VYL1,197.26,53,53,3.2214E6,7,7,7,Carbamidomethylation,20326,Peroxiredoxin-5 OS=Trichoplusia ni OX=7111 GN=LOC113497711 PE=3 SV=1
214,13361,A0A7E5VK81,196.99,4,4,7.1058E6,15,15,15,Carbamidomethylation,575284,protein purity of essence OS=Trichoplusia ni OX=7111 GN=LOC113494523 PE=3 SV=1
544,918,A0A7E5WBQ7,196.88,20,20,8.3178E6,7,7,7,,56841,Glucose-6-phosphate 1-dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113501060 PE=3 SV=1
543,2897,A0A7E5VG57,196.68,11,11,5.2994E6,7,7,7,Carbamidomethylation,116724,RING-type E3 ubiquitin transferase OS=Trichoplusia ni OX=7111 GN=LOC113493467 PE=4 SV=1
529,877,A0A7E5X3M5,196.47,44,44,1.1014E8,8,8,8,,17990,40S ribosomal protein S10 OS=Trichoplusia ni OX=7111 GN=LOC113508227 PE=3 SV=1
465,13952,A0A7E5VU81,196.45,22,22,6.4414E6,8,8,8,,54165,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Trichoplusia ni OX=7111 GN=LOC113496782 PE=3 SV=1
251,1105,A0A7E5WJ27,196.41,38,38,1.2447E8,14,14,14,Carbamidomethylation,30410,60S ribosomal protein L6 OS=Trichoplusia ni OX=7111 GN=LOC113503104 PE=3 SV=1
463,607,A0A7E5VVY7,196.36,35,35,8.8302E6,8,8,8,Carbamidomethylation,40434,calcium/calmodulin-dependent protein kinase type 1-like OS=Trichoplusia ni OX=7111 GN=LOC113497208 PE=3 SV=1
391,13317,A0A7E5WB57,196.13,31,31,8.8156E6,10,10,10,Carbamidomethylation,54982,ATP synthase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113500738 PE=3 SV=1
391,13318,A0A7E5WX33,196.13,30,30,8.8156E6,10,10,10,Carbamidomethylation,54952,ATP synthase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113506412 PE=3 SV=1
593,693,A0A7E5WRL5,195.88,48,48,1.8208E7,6,6,7,,22348,flavin reductase (NADPH) OS=Trichoplusia ni OX=7111 GN=LOC113504959 PE=4 SV=1
591,1011,A0A7E5WNQ1,195.73,51,51,6.9162E7,7,7,7,Carbamidomethylation,14835,60S ribosomal protein L23 OS=Trichoplusia ni OX=7111 GN=LOC113504069 PE=3 SV=1
553,445,A0A7E5X1E3,195.64,38,38,2.0991E7,7,7,7,,27962,prostamide/prostaglandin F synthase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507591 PE=4 SV=1
319,428,A0A7E5VSR8,195.52,28,28,2.2064E7,11,11,11,Carbamidomethylation,49200,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113496395 PE=3 SV=1
588,159509,P21286.2,195.16,46,46,1.2361E7,7,7,7,Carbamidomethylation,20838,RecName: Full=Uncharacterized 20.8 kDa protein in FGF-VUBI intergenic region; AltName: Full=ORF 1
497,1679,A0A7E5VDF3,194.78,18,18,7.0784E6,8,8,8,Carbamidomethylation,65672,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
497,1680,A0A7E5VDH5,194.78,18,18,7.0784E6,8,8,8,Carbamidomethylation,65946,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
444,845,A0A7E5WKY4,194.72,29,29,8.963E6,9,9,9,Carbamidomethylation,44520,dual specificity mitogen-activated protein kinase kinase dSOR1 OS=Trichoplusia ni OX=7111 GN=LOC113503523 PE=3 SV=1
541,850,A0A7E5WS57,194.61,26,26,2.0061E7,7,7,7,Carbamidomethylation,37192,Adenylosuccinate synthetase OS=Trichoplusia ni OX=7111 GN=LOC113504856 PE=3 SV=1
732,399,A0A7E5W3V8,194.52,8,8,2.8068E6,5,5,5,,127980,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
732,375,A0A7E5W4M9,194.52,8,8,2.8068E6,5,5,5,,129821,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
732,400,A0A7E5W3J3,194.52,8,8,2.8068E6,5,5,5,,131293,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
732,408,A0A7E5W3I9,194.52,8,8,2.8068E6,5,5,5,,131452,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
732,376,A0A7E5W3V5,194.52,7,7,2.8068E6,5,5,5,,132160,P-type Cu(+) transporter OS=Trichoplusia ni OX=7111 GN=LOC113499062 PE=3 SV=1
295,380,A0A7E5VLS0,194.45,46,46,1.6964E7,12,12,12,,37550,nuclear migration protein nudC OS=Trichoplusia ni OX=7111 GN=LOC113494922 PE=4 SV=1
348,497,A0A7E5W6C9,194.19,63,63,1.9005E8,9,9,11,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
485,395,A0A7E5VG43,194.17,23,23,3.2042E7,8,8,8,Carbamidomethylation,39567,V-type proton ATPase subunit OS=Trichoplusia ni OX=7111 GN=LOC113493473 PE=3 SV=1
418,694,A0A7E5VZ65,194.00,33,33,4.2438E6,9,9,9,Carbamidomethylation,35347,Malate dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113497832 PE=3 SV=1
612,701,A0A7E5V8L2,193.87,24,24,1.467E7,6,6,6,Carbamidomethylation,44418,uncharacterized protein LOC113491711 OS=Trichoplusia ni OX=7111 GN=LOC113491711 PE=4 SV=1
677,1096,A0A7E5VM49,193.77,38,38,9.2375E7,6,6,6,Carbamidomethylation,16844,60S ribosomal protein L22-like OS=Trichoplusia ni OX=7111 GN=LOC113495020 PE=3 SV=1
586,826,A0A7E5WTY7,193.73,41,41,1.3503E7,6,6,7,Carbamidomethylation,23757,Ferritin OS=Trichoplusia ni OX=7111 GN=LOC113505694 PE=3 SV=1
352,303,A0A7E5WFS7,193.26,28,28,1.7553E7,10,10,10,Carbamidomethylation,48261,Sorting nexin OS=Trichoplusia ni OX=7111 GN=LOC113502258 PE=3 SV=1
569,465,A0A7E5WK67,192.95,20,20,1.3021E7,7,6,7,Carbamidomethylation,53716,casein kinase I isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,466,A0A7E5WKG2,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,54291,casein kinase I isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,467,A0A7E5WLF0,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,55012,casein kinase I isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,468,A0A7E5WM18,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,55804,casein kinase I isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,469,A0A7E5WLF8,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,56527,casein kinase I isoform X12 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,470,A0A7E5WM12,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,56806,casein kinase I isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,471,A0A7E5WK62,192.95,19,19,1.3021E7,7,6,7,Carbamidomethylation,57115,casein kinase I isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,472,A0A7E5WKF5,192.95,18,18,1.3021E7,7,6,7,Carbamidomethylation,57380,casein kinase I isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,473,A0A7E5WKC8,192.95,18,18,1.3021E7,7,6,7,Carbamidomethylation,58188,casein kinase I isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,474,A0A7E5WLE6,192.95,18,18,1.3021E7,7,6,7,Carbamidomethylation,58763,casein kinase I isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,475,A0A7E5WM07,192.95,18,18,1.3021E7,7,6,7,Carbamidomethylation,58909,casein kinase I isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
569,476,A0A7E5WKF0,192.95,18,18,1.3021E7,7,6,7,Carbamidomethylation,59484,casein kinase I isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
571,1523,A0A7E5VDS5,192.39,44,44,8.9486E6,7,7,7,,24096,Proteasome endopeptidase complex OS=Trichoplusia ni OX=7111 GN=LOC113492907 PE=4 SV=1
527,450,A0A7E5VCC5,192.19,39,39,1.8353E7,7,6,8,Carbamidomethylation,23392,ras-related protein Rab-7a OS=Trichoplusia ni OX=7111 GN=LOC113492607 PE=4 SV=1
481,1706,A0A7E5VEE5,191.93,30,30,3.3872E6,8,7,8,Carbamidomethylation,40955,GTP-binding protein 128up OS=Trichoplusia ni OX=7111 GN=LOC113493048 PE=4 SV=1
471,717,A0A7E5VQY7,191.86,30,30,9.5782E6,8,8,8,,42000,beta-parvin OS=Trichoplusia ni OX=7111 GN=LOC113495957 PE=3 SV=1
435,384,A0A7E5VK45,191.59,33,33,1.746E7,9,9,9,,44175,Phosphoglycerate kinase OS=Trichoplusia ni OX=7111 GN=LOC113494495 PE=3 SV=1
400,159518,P41704.1,191.06,55,55,1.8796E7,10,10,10,Carbamidomethylation,22881,RecName: Full=Uncharacterized 22.9 kDa protein in IE0-IE1 intergenic region
740,1187,A0A7E5VKA2,191.02,39,39,5.0514E6,5,5,5,Carbamidomethylation,31376,thioredoxin-like protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113494522 PE=4 SV=1
396,666,A0A7E5V8N0,190.94,62,62,4.0662E7,9,9,10,Carbamidomethylation,24352,GTP-binding nuclear protein OS=Trichoplusia ni OX=7111 GN=LOC113491707 PE=3 SV=1
659,774,A0A7E5WGX0,190.77,30,30,2.2656E7,6,6,6,Carbamidomethylation,46247,fasciclin-3 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113502553 PE=4 SV=1
475,487,A0A7E5VY89,190.59,12,12,2.2879E6,8,8,8,Carbamidomethylation,108837,Non-lysosomal glucosylceramidase OS=Trichoplusia ni OX=7111 GN=LOC113497787 PE=3 SV=1
469,812,A0A7E5VCK6,190.52,26,26,3.7327E6,8,8,8,,46745,antichymotrypsin-2-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,813,A0A7E5VCK5,190.52,29,29,3.7327E6,8,8,8,,41234,antichymotrypsin-2-like isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,814,A0A7E5VCP3,190.52,29,29,3.7327E6,8,8,8,,41425,antichymotrypsin-2-like isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,815,A0A7E5VCJ8,190.52,28,28,3.7327E6,8,8,8,,42355,antichymotrypsin-2-like isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,816,A0A7E5VCK0,190.52,26,26,3.7327E6,8,8,8,,46020,antichymotrypsin-2-like isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,817,A0A7E5VCN9,190.52,26,26,3.7327E6,8,8,8,,46299,antichymotrypsin-2-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,818,A0A7E5VCJ2,190.52,26,26,3.7327E6,8,8,8,,46040,antichymotrypsin-2-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,819,A0A7E5VCJ5,190.52,26,26,3.7327E6,8,8,8,,46224,antichymotrypsin-2-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,820,A0A7E5VCJ4,190.52,26,26,3.7327E6,8,8,8,,46211,antichymotrypsin-2-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,821,A0A7E5VCN4,190.52,26,26,3.7327E6,8,8,8,,46710,antichymotrypsin-2-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
469,822,A0A7E5VCJ0,190.52,26,26,3.7327E6,8,8,8,,47141,antichymotrypsin-2-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
432,619,A0A7E5W881,190.38,41,41,1.0479E7,9,9,9,Carbamidomethylation,29866,Proteasome subunit alpha type OS=Trichoplusia ni OX=7111 GN=LOC113499985 PE=3 SV=1
370,1225,A0A7E5X5W2,190.31,27,27,5.5778E6,10,9,10,Carbamidomethylation,51273,RuvB-like helicase OS=Trichoplusia ni OX=7111 GN=LOC113508933 PE=3 SV=1
394,347,A0A7E5W112,190.14,52,52,1.3563E7,10,10,10,Carbamidomethylation,23665,Synaptosomal-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113498479 PE=3 SV=1
617,449,A0A7E5X2Y6,189.82,7,7,2.4277E6,6,6,6,,192820,microtubule-associated protein 1A-like OS=Trichoplusia ni OX=7111 GN=LOC113508695 PE=3 SV=1
436,609,A0A7E5WT84,189.78,54,54,1.1134E8,8,8,9,Carbamidomethylation,17595,60S ribosomal protein L12 OS=Trichoplusia ni OX=7111 GN=LOC113505482 PE=3 SV=1
576,783,A0A7E5WJM2,189.74,26,26,6.3415E6,7,7,7,Carbamidomethylation,41106,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,784,A0A7E5WJC8,189.74,25,25,6.3415E6,7,7,7,Carbamidomethylation,43308,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,785,A0A7E5WL73,189.74,24,24,6.3415E6,7,7,7,Carbamidomethylation,44180,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,786,A0A7E5WL63,189.74,24,24,6.3415E6,7,7,7,Carbamidomethylation,44807,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,787,A0A7E5WKJ7,189.74,23,23,6.3415E6,7,7,7,Carbamidomethylation,46008,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,788,A0A7E5WJD0,189.74,23,23,6.3415E6,7,7,7,Carbamidomethylation,47233,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
576,789,A0A7E5WKH5,189.74,22,22,6.3415E6,7,7,7,Carbamidomethylation,49061,1-acylglycerol-3-phosphate O-acyltransferase ABHD5 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503193 PE=4 SV=1
505,1058,A0A7E5W3L0,189.69,23,23,6.4625E6,8,8,8,Carbamidomethylation,47326,26S proteasome non-ATPase regulatory subunit 11 OS=Trichoplusia ni OX=7111 GN=LOC113499054 PE=3 SV=1
703,13304,A0A7E5WDD3,189.39,25,25,5.9126E6,5,5,5,,34505,Electron transfer flavoprotein subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113501681 PE=3 SV=1
312,1098,A0A7E5VV98,189.32,38,38,1.3315E8,10,10,11,,25163,60S ribosomal protein L13 OS=Trichoplusia ni OX=7111 GN=LOC113497028 PE=3 SV=1
582,2000,A0A7E5VKY1,189.30,14,14,5.3416E6,7,7,7,Carbamidomethylation,86051,Exocyst complex component OS=Trichoplusia ni OX=7111 GN=LOC113494726 PE=3 SV=1
484,546,A0A7E5VCN3,188.94,18,18,9.8155E6,7,7,8,Carbamidomethylation,58024,uncharacterized protein LOC113492663 OS=Trichoplusia ni OX=7111 GN=LOC113492663 PE=4 SV=1
377,1149,A0A7E5WZK8,188.67,11,11,7.1595E6,10,10,10,Carbamidomethylation,140541,vigilin-like OS=Trichoplusia ni OX=7111 GN=LOC113506981 PE=4 SV=1
594,1052,A0A7E5X2H3,188.45,22,22,3.8921E7,6,6,7,,49502,zinc/cadmium resistance protein OS=Trichoplusia ni OX=7111 GN=LOC113508517 PE=3 SV=1
826,1018,A0A7E5VJ53,188.40,69,69,3.7476E7,4,4,4,Carbamidomethylation,11772,Peptidylprolyl isomerase OS=Trichoplusia ni OX=7111 GN=LOC113494249 PE=4 SV=1
658,1099,A0A7E5WYR6,187.81,7,7,2.2458E6,6,6,6,,187059,LOW QUALITY PROTEIN: myosin-I heavy chain-like OS=Trichoplusia ni OX=7111 GN=LOC113506694 PE=3 SV=1
581,1034,A0A7E5X1S9,187.42,19,19,4.4304E6,7,7,7,Carbamidomethylation,51958,Dynein light intermediate chain OS=Trichoplusia ni OX=7111 GN=LOC113507896 PE=3 SV=1
302,979,A0A7E5W0B5,187.29,47,47,1.4404E8,10,10,12,Carbamidomethylation,20978,60S ribosomal protein L18a OS=Trichoplusia ni OX=7111 GN=LOC113498267 PE=3 SV=1
284,771,A0A7E5W8E1,187.18,51,51,1.3304E8,11,11,12,,17052,40S ribosomal protein S16 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500369 PE=3 SV=1
284,772,A0A7E5W8Z9,187.18,49,49,1.3304E8,11,11,12,,17894,40S ribosomal protein S16 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500369 PE=3 SV=1
393,678,A0A7E5W3J8,187.03,10,10,3.7175E6,10,10,10,Carbamidomethylation,146072,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
393,679,A0A7E5W3W1,187.03,10,10,3.7175E6,10,10,10,Carbamidomethylation,146708,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
336,389,A0A7E5WBW0,186.72,26,26,9.9905E6,11,11,11,Carbamidomethylation,64553,AICAR transformylase/inosine monophosphate cyclohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113500912 PE=3 SV=1
