Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 11,Area Sample 11,#Peptides,#Unique,#Spec Sample 11,PTM,Avg. Mass,Description
260,463,A0A7E5W1E9,154.26,28,28,3.0248E6,8,8,8,Carbamidomethylation,43324,interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498572 PE=4 SV=1
283,489,A0A7E5WPT9,153.80,15,15,7.4247E5,7,7,7,,81699,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
283,490,A0A7E5WNS5,153.80,13,13,7.4247E5,7,7,7,,90952,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
283,491,A0A7E5WNM5,153.80,13,13,7.4247E5,7,7,7,,92028,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
283,492,A0A7E5WQA5,153.80,13,13,7.4247E5,7,7,7,,94185,Chloride channel protein OS=Trichoplusia ni OX=7111 GN=LOC113504294 PE=3 SV=1
297,523,A0A7E5WXZ8,153.57,34,34,3.188E6,7,7,7,Carbamidomethylation,28563,Galectin OS=Trichoplusia ni OX=7111 GN=LOC113507075 PE=4 SV=1
263,426,A0A7E5W5F8,153.49,37,37,2.9597E6,8,8,8,Carbamidomethylation,35943,guanine nucleotide-binding protein subunit beta-like protein OS=Trichoplusia ni OX=7111 GN=LOC113499550 PE=3 SV=1
335,552,A0A7E5V9X5,153.04,40,40,1.8258E6,6,6,6,,24456,protein enhancer of sevenless 2B OS=Trichoplusia ni OX=7111 GN=LOC113492015 PE=4 SV=1
294,484,A0A7E5VWR0,153.01,28,28,2.752E6,7,7,7,Carbamidomethylation,43140,STI1 domain-containing protein OS=Trichoplusia ni OX=7111 GN=LOC113497270 PE=3 SV=1
311,832,A0A7E5WZC3,152.80,64,64,1.201E7,6,6,7,Carbamidomethylation,11843,Thioredoxin OS=Trichoplusia ni OX=7111 GN=LOC113507592 PE=3 SV=1
310,712,P50718,152.79,43,43,4.7519E6,7,7,7,Carbamidomethylation,16271,Lysozyme OS=Trichoplusia ni OX=7111 PE=2 SV=1
310,713,A0A7E5VXP6,152.79,43,43,4.7519E6,7,7,7,Carbamidomethylation,16271,1 4-beta-N-acetylmuramidase OS=Trichoplusia ni OX=7111 GN=LOC113497513 PE=3 SV=1
199,334,A0A7E5W5J8,151.86,41,41,3.4123E6,11,11,11,Carbamidomethylation,33084,alpha-soluble NSF attachment protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499619 PE=3 SV=1
185,446,A0A7E5WL08,151.54,35,35,,11,0,11,Oxidation (M),32483,tropomyosin-2 isoform X18 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
285,527,A0A7E5WB72,151.41,35,35,1.7273E6,7,7,7,,29137,pyrimidodiazepine synthase-like OS=Trichoplusia ni OX=7111 GN=LOC113501099 PE=3 SV=1
356,681,A0A7E5W912,150.97,55,55,2.5502E6,6,6,6,Carbamidomethylation,13886,V-type proton ATPase subunit F OS=Trichoplusia ni OX=7111 GN=LOC113500508 PE=3 SV=1
193,352,A0A7E5WD27,150.74,59,59,1.7636E6,11,10,11,Carbamidomethylation,23675,Ras-related protein Rab-14 OS=Trichoplusia ni OX=7111 GN=LOC113501567 PE=3 SV=1
270,445,A0A7E5X1E3,150.44,42,42,3.368E6,8,8,8,,27962,prostamide/prostaglandin F synthase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507591 PE=4 SV=1
262,409,A0A7E5VC42,150.32,24,24,1.1759E6,8,8,8,Carbamidomethylation,57289,Wiskott-Aldrich syndrome protein family member OS=Trichoplusia ni OX=7111 GN=LOC113492496 PE=3 SV=1
237,393,A0A7E5W4F9,149.89,24,24,1.3034E6,9,9,9,Carbamidomethylation,67036,Protein kinase C OS=Trichoplusia ni OX=7111 GN=LOC113499200 PE=3 SV=1
153,159493,P41467.1,149.83,20,20,2.0349E6,13,13,13,,93973,RecName: Full=Protein Ac66
173,159495,P08160.1,149.20,38,38,5.9695E6,12,12,12,Carbamidomethylation,34829,RecName: Full=Early 35 kDa protein; AltName: Full=Apoptosis-preventing protein; AltName: Full=p35
197,444,A0A7E5WLM6,148.58,36,36,,10,0,11,,29365,tropomyosin-1  isoforms 9A/A/B isoform X22 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
298,528,A0A7E5W3B8,148.43,49,49,2.9198E6,7,4,7,,20736,ADP-ribosylation factor 1 OS=Trichoplusia ni OX=7111 GN=LOC113498854 PE=3 SV=1
232,453,A0A7E5WAK9,148.22,27,27,3.5155E6,9,9,9,Carbamidomethylation,44608,S-adenosylmethionine synthase OS=Trichoplusia ni OX=7111 GN=LOC113500928 PE=3 SV=1
232,454,A0A7E5WBZ8,148.22,27,27,3.5155E6,9,9,9,Carbamidomethylation,44773,S-adenosylmethionine synthase OS=Trichoplusia ni OX=7111 GN=LOC113500928 PE=3 SV=1
278,502,A0A7E5W4Y0,147.89,17,17,1.1274E6,7,7,7,Carbamidomethylation,66265,phosphatidylinositol-binding clathrin assembly protein LAP isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
278,503,A0A7E5W5Q2,147.89,17,17,1.1274E6,7,7,7,Carbamidomethylation,66862,phosphatidylinositol-binding clathrin assembly protein LAP isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
278,504,A0A7E5W4K8,147.89,17,17,1.1274E6,7,7,7,Carbamidomethylation,68664,phosphatidylinositol-binding clathrin assembly protein LAP isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
278,505,A0A7E5W4F8,147.89,16,16,1.1274E6,7,7,7,Carbamidomethylation,69096,phosphatidylinositol-binding clathrin assembly protein LAP isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
278,506,A0A7E5W4X5,147.89,16,16,1.1274E6,7,7,7,Carbamidomethylation,69261,phosphatidylinositol-binding clathrin assembly protein LAP isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499322 PE=3 SV=1
292,569,A0A7E5VUR2,147.86,14,14,2.6275E6,7,7,7,,76478,protein windpipe OS=Trichoplusia ni OX=7111 GN=LOC113496895 PE=4 SV=1
223,455,A0A7E5W4T6,147.76,38,38,1.1364E7,8,8,10,Carbamidomethylation,26039,V-type proton ATPase subunit E OS=Trichoplusia ni OX=7111 GN=LOC113499397 PE=3 SV=1
218,159502,P41667.1,147.61,26,26,1.4289E6,9,9,10,,49293,RecName: Full=Protein ORF114
423,750,A0A7E5VLV3,147.32,36,36,6.8228E5,5,5,5,,24586,charged multivesicular body protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113494939 PE=3 SV=1
276,159505,P24656.2,147.24,51,51,1.3672E6,8,8,8,Carbamidomethylation,19288,RecName: Full=Tyrosine-protein phosphatase; AltName: Full=BVP
188,389,A0A7E5WBW0,147.22,23,23,1.2767E6,11,11,11,Carbamidomethylation,64553,AICAR transformylase/inosine monophosphate cyclohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113500912 PE=3 SV=1
141,354,A0A7E5VWI4,146.86,16,16,1.1864E6,14,14,14,Carbamidomethylation,101853,piwi-like protein Siwi OS=Trichoplusia ni OX=7111 GN=LOC113497222 PE=3 SV=1
240,493,A0A7E5W145,146.54,57,57,1.1151E6,8,6,9,Carbamidomethylation,22496,ras-related protein ORAB-1 OS=Trichoplusia ni OX=7111 GN=LOC113498457 PE=4 SV=1
508,986,A0A7E5WIS6,145.95,19,19,4.4962E6,4,4,4,,29232,Apolipoprotein D OS=Trichoplusia ni OX=7111 GN=LOC113503014 PE=4 SV=1
123,339,A0A7E5W672,145.56,33,33,1.1954E6,16,16,16,Carbamidomethylation,59876,Aspartate--tRNA ligase  cytoplasmic OS=Trichoplusia ni OX=7111 GN=LOC113499807 PE=3 SV=1
123,340,A0A7E5WXW5,145.56,33,33,1.1954E6,16,16,16,Carbamidomethylation,59914,Aspartate--tRNA ligase  cytoplasmic OS=Trichoplusia ni OX=7111 GN=LOC113507036 PE=3 SV=1
225,449,A0A7E5X2Y6,145.35,11,11,8.4067E5,9,9,9,,192820,microtubule-associated protein 1A-like OS=Trichoplusia ni OX=7111 GN=LOC113508695 PE=3 SV=1
213,368,A0A7E5WPC5,144.48,11,11,1.5777E6,10,10,10,Carbamidomethylation,123693,Dystroglycan OS=Trichoplusia ni OX=7111 GN=LOC113504222 PE=4 SV=1
201,396,A0A7E5WKX5,144.19,7,7,1.5643E6,10,10,10,Carbamidomethylation,231592,uncharacterized protein LOC113503151 OS=Trichoplusia ni OX=7111 GN=LOC113503151 PE=4 SV=1
210,373,A0A7E5WAX2,144.01,12,12,6.6921E5,10,10,10,Carbamidomethylation,112481,uncharacterized protein C05D11.1-like OS=Trichoplusia ni OX=7111 GN=LOC113501061 PE=4 SV=1
179,497,A0A7E5W6C9,143.16,63,63,3.3083E6,9,9,12,Carbamidomethylation,15715,Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Trichoplusia ni OX=7111 GN=LOC113499695 PE=3 SV=1
172,365,A0A7E5VSG2,143.16,7,7,1.6048E6,12,12,12,Carbamidomethylation,211870,plexin A3 OS=Trichoplusia ni OX=7111 GN=LOC113496157 PE=3 SV=1
257,159503,P41678.1,140.27,53,53,2.2461E6,8,8,8,Carbamidomethylation,22110,RecName: Full=Capsid protein p24
229,388,A0A7E5VJE9,140.22,22,22,1.2553E6,9,9,9,,61694,Glucose-6-phosphate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113494316 PE=3 SV=1
347,584,A0A7E5WBY3,139.89,28,28,9.2722E5,6,6,6,,38199,cyclin-Y-like protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113501097 PE=3 SV=1
295,159500,P41480.1,139.66,30,30,3.3463E6,7,7,7,,30937,RecName: Full=FAD-linked sulfhydryl oxidase; AltName: Full=p33
369,692,A0A7E5VJW1,138.94,37,37,2.2248E6,6,6,6,Carbamidomethylation,24427,vacuolar protein sorting-associated protein 37C OS=Trichoplusia ni OX=7111 GN=LOC113494446 PE=3 SV=1
349,605,A0A7E5VPI9,138.88,45,45,3.7594E6,6,5,6,Carbamidomethylation,21219,Cell division control protein 42 homolog OS=Trichoplusia ni OX=7111 GN=LOC113495620 PE=3 SV=1
121,369,A0A7E5X4Q3,138.52,17,17,1.1956E6,16,16,16,Carbamidomethylation,134044,Leucyl-tRNA synthetase OS=Trichoplusia ni OX=7111 GN=LOC113508534 PE=3 SV=1
180,337,A0A7E5WJR6,138.39,48,48,2.5261E6,11,11,11,Carbamidomethylation,26771,40S ribosomal protein S3 OS=Trichoplusia ni OX=7111 GN=LOC113502978 PE=3 SV=1
221,380,A0A7E5VLS0,137.70,40,40,1.8718E6,10,10,10,,37550,nuclear migration protein nudC OS=Trichoplusia ni OX=7111 GN=LOC113494922 PE=4 SV=1
211,500,A0A7E5WKW4,137.64,31,31,2.4814E6,10,10,10,Carbamidomethylation,51040,arrestin domain-containing protein 2-like OS=Trichoplusia ni OX=7111 GN=LOC113503508 PE=3 SV=1
246,509,A0A7E5VIM2,137.60,35,35,1.5833E6,9,9,9,Carbamidomethylation,30600,60S ribosomal protein L7 OS=Trichoplusia ni OX=7111 GN=LOC113494180 PE=3 SV=1
355,650,A0A7E5VIY2,137.04,45,45,8.2502E5,6,6,6,,21939,40S ribosomal protein S7 OS=Trichoplusia ni OX=7111 GN=LOC113494209 PE=3 SV=1
261,496,A0A7E5VH83,136.41,37,37,9.0276E5,7,5,8,Carbamidomethylation,22929,ras-related protein Rab-35 OS=Trichoplusia ni OX=7111 GN=LOC113493786 PE=4 SV=1
271,450,A0A7E5VCC5,136.23,41,41,1.8986E6,8,8,8,,23392,ras-related protein Rab-7a OS=Trichoplusia ni OX=7111 GN=LOC113492607 PE=4 SV=1
394,693,A0A7E5WRL5,136.12,47,47,1.0151E6,5,5,5,Carbamidomethylation,22348,flavin reductase (NADPH) OS=Trichoplusia ni OX=7111 GN=LOC113504959 PE=4 SV=1
284,498,A0A7E5WI61,136.02,24,24,8.5768E5,7,7,7,Carbamidomethylation,48528,Septin OS=Trichoplusia ni OX=7111 GN=LOC113502852 PE=3 SV=1
231,390,A0A7E5X3X2,135.55,35,35,1.0288E6,9,9,9,,37208,Transaldolase OS=Trichoplusia ni OX=7111 GN=LOC113508324 PE=3 SV=1
259,448,A0A7E5WYR8,134.56,38,38,1.2554E6,8,8,8,Carbamidomethylation,28042,40S ribosomal protein S2 OS=Trichoplusia ni OX=7111 GN=LOC113507345 PE=3 SV=1
241,494,A0A7E5WQ49,134.23,12,12,1.2529E6,8,8,9,,100996,phosphatidylinositol 4-phosphate 5-kinase type-1 gamma-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113504269 PE=4 SV=1
241,495,A0A7E5WNL7,134.23,11,11,1.2529E6,8,8,9,,103663,phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113504269 PE=4 SV=1
243,516,A0A7E5WD98,133.95,25,25,7.7071E5,9,9,9,Carbamidomethylation,56995,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
243,517,A0A7E5WD97,133.95,25,25,7.7071E5,9,9,9,Carbamidomethylation,57427,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
243,518,A0A7E5WDX8,133.95,25,25,7.7071E5,9,9,9,Carbamidomethylation,57712,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
243,519,A0A7E5WD39,133.95,24,24,7.7071E5,9,9,9,Carbamidomethylation,58381,UTP--glucose-1-phosphate uridylyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113501660 PE=3 SV=1
312,159513,P16709.2,133.35,61,61,1.7102E7,6,6,7,,8653,RecName: Full=viral Ubiquitin; Flags: Precursor
282,459,A0A7E5WJ46,133.03,21,21,1.3088E6,7,7,7,,47039,flotillin-2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
282,460,A0A7E5WJD3,133.03,21,21,1.3088E6,7,7,7,,48375,flotillin-2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503171 PE=3 SV=1
289,508,A0A7E5W030,132.74,13,13,1.2375E6,7,7,7,,78686,protein LSM14 homolog A OS=Trichoplusia ni OX=7111 GN=LOC113498215 PE=3 SV=1
342,672,A0A7E5VAQ9,132.71,34,34,1.5544E6,6,6,6,Carbamidomethylation,23214,rho GDP-dissociation inhibitor 1 OS=Trichoplusia ni OX=7111 GN=LOC113492206 PE=3 SV=1
503,909,A0A7E5VDW5,132.58,65,65,2.4611E6,3,3,4,Carbamidomethylation,11337,60S acidic ribosomal protein P1 OS=Trichoplusia ni OX=7111 GN=LOC113492912 PE=3 SV=1
207,385,A0A7E5X199,132.27,15,15,1.8286E6,10,10,10,,92278,coiled-coil and C2 domain-containing protein 1-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
207,386,A0A7E5X3D3,132.27,15,15,1.8286E6,10,10,10,,93281,coiled-coil and C2 domain-containing protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
207,387,A0A7E5X3I3,132.27,15,15,1.8286E6,10,10,10,,93409,coiled-coil and C2 domain-containing protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508184 PE=3 SV=1
411,159511,P41481.1,132.26,33,33,3.1386E6,5,5,5,,18380,RecName: Full=P18 protein
379,630,A0A7E5VFT7,131.98,18,18,1.0043E6,5,5,5,,41159,uncharacterized protein LOC113493393 OS=Trichoplusia ni OX=7111 GN=LOC113493393 PE=4 SV=1
309,627,A0A7E5VT42,131.47,51,51,8.1361E5,7,5,7,Carbamidomethylation,20268,Small monomeric GTPase OS=Trichoplusia ni OX=7111 GN=LOC113496469 PE=3 SV=1
288,486,A0A7E5VBK1,131.34,32,32,1.7479E6,7,7,7,,27326,Calcyclin-binding protein OS=Trichoplusia ni OX=7111 GN=LOC113492383 PE=4 SV=1
393,663,A0A7E5VDX7,130.69,31,31,1.6739E6,5,5,5,Carbamidomethylation,33989,60S acidic ribosomal protein P0 OS=Trichoplusia ni OX=7111 GN=LOC113492956 PE=3 SV=1
334,555,A0A7E5WHD9,130.45,26,26,4.5585E5,6,6,6,,42376,spermine synthase OS=Trichoplusia ni OX=7111 GN=LOC113502268 PE=3 SV=1
190,404,A0A7E5W1H4,130.24,8,8,6.0357E5,10,8,11,Carbamidomethylation,160723,probable multidrug resistance-associated protein lethal(2)03659 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498587 PE=4 SV=1
190,405,A0A7E5W1F5,130.24,8,8,6.0357E5,10,8,11,Carbamidomethylation,160822,probable multidrug resistance-associated protein lethal(2)03659 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498587 PE=4 SV=1
338,577,A0A7E5WFP5,130.04,22,22,1.0353E6,6,6,6,Carbamidomethylation,41284,3-ketoacyl-CoA thiolase  mitochondrial OS=Trichoplusia ni OX=7111 GN=LOC113502224 PE=3 SV=1
531,981,A0A7E5X315,129.99,30,30,1.5602E5,4,4,4,,35078,UV excision repair protein RAD23 OS=Trichoplusia ni OX=7111 GN=LOC113508021 PE=3 SV=1
249,546,A0A7E5VCN3,129.99,17,17,1.1805E6,8,8,8,Carbamidomethylation,58024,uncharacterized protein LOC113492663 OS=Trichoplusia ni OX=7111 GN=LOC113492663 PE=4 SV=1
416,686,A0A7E5WJT0,129.08,35,35,7.8897E5,5,3,5,Carbamidomethylation,20306,Serine/threonine-protein phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113502995 PE=3 SV=1
327,615,A0A7E5WDX1,128.76,10,10,9.568E5,6,5,6,Carbamidomethylation,94754,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113501436 PE=3 SV=1
327,616,A0A7E5WCC4,128.76,9,9,9.568E5,6,5,6,Carbamidomethylation,95982,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113501436 PE=3 SV=1
327,617,A0A7E5WCJ4,128.76,9,9,9.568E5,6,5,6,Carbamidomethylation,96166,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113501436 PE=3 SV=1
327,618,A0A7E5WCB3,128.76,9,9,9.568E5,6,5,6,Carbamidomethylation,97726,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113501436 PE=3 SV=1
418,696,A0A7E5VV70,128.47,34,34,3.3707E5,5,5,5,,24204,glutathione S-transferase 1-1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497009 PE=4 SV=1
418,697,A0A7E5VV73,128.47,32,32,3.3707E5,5,5,5,,25391,glutathione S-transferase 1-1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497009 PE=4 SV=1
277,483,A0A7E5X2K3,128.41,19,19,9.7744E5,7,7,7,Carbamidomethylation,58976,Rab proteins geranylgeranyltransferase component A OS=Trichoplusia ni OX=7111 GN=LOC113508531 PE=3 SV=1
391,658,A0A7E5WY71,127.96,47,47,9.7586E5,5,5,5,Carbamidomethylation,14692,40S ribosomal protein S15Aa OS=Trichoplusia ni OX=7111 GN=LOC113507148 PE=3 SV=1
492,782,A0A7E5VEM6,127.91,38,38,1.2448E5,4,1,4,,20367,ADP-ribosylation factor 2 OS=Trichoplusia ni OX=7111 GN=LOC113493088 PE=3 SV=1
373,651,A0A7E5VPA2,127.85,13,13,5.4057E5,5,5,5,,54364,uncharacterized protein LOC113495579 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113495579 PE=4 SV=1
515,1245,A0A7E5VH41,127.19,30,30,2.3556E6,4,4,4,,13729,V-type proton ATPase subunit G OS=Trichoplusia ni OX=7111 GN=LOC113493730 PE=3 SV=1
384,659,A0A7E5X365,126.66,15,15,1.1416E6,5,5,5,,43323,plasminogen activator inhibitor 1 RNA-binding protein-like OS=Trichoplusia ni OX=7111 GN=LOC113508773 PE=4 SV=1
371,734,A0A7E5X3B4,126.38,41,41,3.1658E6,5,5,6,,21289,heat shock protein beta-1 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
371,735,A0A7G9U7K2,126.38,41,41,3.1658E6,5,5,6,,21376,Heat shock protein 21.4 OS=Trichoplusia ni OX=7111 GN=Hsp21.4 PE=2 SV=1
371,736,A0A7E5X3Z0,126.38,38,38,3.1658E6,5,5,6,,23192,heat shock protein 30C isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
371,737,A0A7E5X418,126.38,38,38,3.1658E6,5,5,6,,23279,heat shock protein 30C isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508364 PE=3 SV=1
272,159501,P12828.2,126.37,31,31,7.6499E5,8,8,8,Carbamidomethylation,40870,RecName: Full=Protein AC18
321,531,A0A7E5X012,126.15,16,16,8.0239E5,6,6,6,Carbamidomethylation,71922,Polypeptide N-acetylgalactosaminyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113507745 PE=3 SV=1
214,382,A0A7E5VLU2,126.08,26,26,1.227E6,10,10,10,Carbamidomethylation,58295,Tyrosine-protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113494943 PE=3 SV=1
368,689,A0A7E5VZ32,125.25,20,20,1.5437E6,5,5,6,,42897,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
368,690,A0A7E5VYE6,125.25,19,19,1.5437E6,5,5,6,,44390,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
498,854,A0A7E5WJL7,125.19,52,52,3.4478E6,4,4,4,,11450,60S acidic ribosomal protein P2 OS=Trichoplusia ni OX=7111 GN=LOC113502816 PE=3 SV=1
301,570,A0A7E5W2S7,124.87,26,26,1.6017E6,7,7,7,,29907,40S ribosomal protein S3a OS=Trichoplusia ni OX=7111 GN=LOC113498677 PE=3 SV=1
258,159498,Q06670.1,124.85,13,13,1.0857E6,8,8,8,Carbamidomethylation,96210,RecName: Full=Capsid-associated protein AC83; Flags: Precursor
254,411,A0A7E5WT38,124.69,24,24,1.0899E6,8,8,8,Carbamidomethylation,39121,activator of 90 kDa heat shock protein ATPase homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113505311 PE=3 SV=1
174,428,A0A7E5VSR8,124.47,25,25,2.2369E6,10,10,12,Carbamidomethylation,49200,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113496395 PE=3 SV=1
154,414,A0A7E5WTB4,124.30,16,16,1.3304E6,13,13,13,,104616,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
154,415,A0A7E5WRX5,124.30,16,16,1.3304E6,13,13,13,,107342,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113505160 PE=3 SV=1
266,456,A0A7E5VC51,124.22,17,17,8.809E5,8,8,8,,70597,Phosphatidylinositol-3 5-bisphosphate 3-phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113492561 PE=3 SV=1
397,730,A0A7E5WFN6,124.16,23,23,3.1752E6,5,5,5,Carbamidomethylation,22726,ras-like protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113502222 PE=4 SV=1
417,688,A0A7E5WA03,123.96,41,41,1.1413E6,5,5,5,Carbamidomethylation,21823,GTP-binding protein SAR1b OS=Trichoplusia ni OX=7111 GN=LOC113500780 PE=3 SV=1
308,606,A0A7E5WWM3,123.83,36,36,2.0078E6,7,7,7,Carbamidomethylation,36882,gamma-soluble NSF attachment protein-like OS=Trichoplusia ni OX=7111 GN=LOC113506608 PE=3 SV=1
363,609,A0A7E5WT84,123.68,49,49,2.1635E6,6,6,6,Carbamidomethylation,17595,60S ribosomal protein L12 OS=Trichoplusia ni OX=7111 GN=LOC113505482 PE=3 SV=1
296,524,A0A7E5VJR5,123.13,33,33,2.2701E6,7,7,7,Carbamidomethylation,31259,phosphatidylinositol transfer protein alpha isoform OS=Trichoplusia ni OX=7111 GN=LOC113494437 PE=4 SV=1
408,685,A0A7E5VKV2,123.10,35,35,2.83E6,5,4,5,Carbamidomethylation,21369,ras-related protein Rac1 OS=Trichoplusia ni OX=7111 GN=LOC113494689 PE=4 SV=1
346,567,A0A7E5VMT3,122.83,15,15,9.403E5,6,6,6,Carbamidomethylation,64504,clathrin interactor 1 OS=Trichoplusia ni OX=7111 GN=LOC113495091 PE=4 SV=1
366,675,A0A7E5W3K2,122.22,25,25,3.1605E5,6,6,6,Carbamidomethylation,45344,Phosphoribosylamine--glycine ligase OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
366,678,A0A7E5W3J8,122.22,8,8,3.1605E5,6,6,6,Carbamidomethylation,146072,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
366,679,A0A7E5W3W1,122.22,8,8,3.1605E5,6,6,6,Carbamidomethylation,146708,Trifunctional purine biosynthetic protein adenosine-3 OS=Trichoplusia ni OX=7111 GN=LOC113499068 PE=3 SV=1
265,465,A0A7E5WK67,122.16,23,23,1.4921E6,8,8,8,Carbamidomethylation,53716,casein kinase I isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,466,A0A7E5WKG2,122.16,23,23,1.4921E6,8,8,8,Carbamidomethylation,54291,casein kinase I isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,467,A0A7E5WLF0,122.16,23,23,1.4921E6,8,8,8,Carbamidomethylation,55012,casein kinase I isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,468,A0A7E5WM18,122.16,23,23,1.4921E6,8,8,8,Carbamidomethylation,55804,casein kinase I isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,469,A0A7E5WLF8,122.16,22,22,1.4921E6,8,8,8,Carbamidomethylation,56527,casein kinase I isoform X12 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,470,A0A7E5WM12,122.16,22,22,1.4921E6,8,8,8,Carbamidomethylation,56806,casein kinase I isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,471,A0A7E5WK62,122.16,22,22,1.4921E6,8,8,8,Carbamidomethylation,57115,casein kinase I isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,472,A0A7E5WKF5,122.16,22,22,1.4921E6,8,8,8,Carbamidomethylation,57380,casein kinase I isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,473,A0A7E5WKC8,122.16,22,22,1.4921E6,8,8,8,Carbamidomethylation,58188,casein kinase I isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,474,A0A7E5WLE6,122.16,21,21,1.4921E6,8,8,8,Carbamidomethylation,58763,casein kinase I isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
265,475,A0A7E5WM07,122.16,21,21,1.4921E6,8,8,8,Carbamidomethylation,58909,casein kinase I isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503417 PE=3 SV=1
