Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 12,Area Sample 12,#Peptides,#Unique,#Spec Sample 12,PTM,Avg. Mass,Description
159,285,A0A7E5W7I0,136.08,25,25,2.3071E6,6,6,6,Carbamidomethylation,45602,nucleosome assembly protein 1-like 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499831 PE=3 SV=1
159,283,A0A7E5W697,136.08,27,27,2.3071E6,6,6,6,Carbamidomethylation,43282,nucleosome assembly protein 1-like 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499831 PE=3 SV=1
110,173,A0A7E5VSE4,135.30,22,22,1.6397E6,8,8,8,,48111,elongation factor 1-gamma OS=Trichoplusia ni OX=7111 GN=LOC113496222 PE=4 SV=1
115,663,A0A7E5VDX7,134.28,38,38,2.4403E6,8,8,8,Carbamidomethylation,33989,60S acidic ribosomal protein P0 OS=Trichoplusia ni OX=7111 GN=LOC113492956 PE=3 SV=1
89,235,A0A7E5VHI3,134.21,54,54,2.11E6,10,10,10,Carbamidomethylation,26411,Triosephosphate isomerase OS=Trichoplusia ni OX=7111 GN=LOC113493924 PE=3 SV=1
80,146,A0A7E5WA58,134.07,23,23,5.8548E5,10,10,10,Carbamidomethylation,61785,uncharacterized protein LOC113500689 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500689 PE=4 SV=1
80,168,A0A7E5WAZ4,134.07,22,22,5.8548E5,10,10,10,Carbamidomethylation,63711,uncharacterized protein LOC113500689 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500689 PE=4 SV=1
92,115,A0A7E5WH50,133.32,10,10,1.5661E6,9,9,9,,111078,perilipin-4-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,118,A0A7E5WFN3,133.32,12,12,1.5661E6,9,9,9,,96088,perilipin-4-like isoform X25 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,116,A0A7E5WFM4,133.32,12,12,1.5661E6,9,9,9,,99272,perilipin-4-like isoform X23 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,117,A0A7E5WGG6,133.32,12,12,1.5661E6,9,9,9,,99292,perilipin-4-like isoform X22 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,119,A0A7E5WFM9,133.32,11,11,1.5661E6,9,9,9,,102080,perilipin-4-like isoform X20 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,120,A0A7E5WFM0,133.32,11,11,1.5661E6,9,9,9,,102607,perilipin-4-like isoform X18 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,121,A0A7E5WFM5,133.32,11,11,1.5661E6,9,9,9,,102576,perilipin-4-like isoform X19 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,122,A0A7E5WFM2,133.32,11,11,1.5661E6,9,9,9,,105292,perilipin-4-like isoform X14 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,134,A0A7E5WH65,133.32,11,11,1.5661E6,9,9,9,,105360,perilipin-4-like isoform X16 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,123,A0A7E5WFM3,133.32,11,11,1.5661E6,9,9,9,,105384,perilipin-4-like isoform X15 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,131,A0A7E5WFL4,133.32,11,11,1.5661E6,9,9,9,,105935,perilipin-4-like isoform X13 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,124,A0A7E5WGF4,133.32,11,11,1.5661E6,9,9,9,,105892,perilipin-4-like isoform X12 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,125,A0A7E5WGE9,133.32,11,11,1.5661E6,9,9,9,,108597,perilipin-4-like isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,126,A0A7E5WFL7,133.32,11,11,1.5661E6,9,9,9,,108537,perilipin-4-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,127,A0A7E5WFK5,133.32,11,11,1.5661E6,9,9,9,,108608,perilipin-4-like isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,133,A0A7E5WFL8,133.32,11,11,1.5661E6,9,9,9,,108616,perilipin-4-like isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,128,A0A7E5WFK2,133.32,11,11,1.5661E6,9,9,9,,109139,perilipin-4-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,129,A0A7E5WFK8,133.32,11,11,1.5661E6,9,9,9,,109105,perilipin-4-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,130,A0A7E5WGE4,133.32,11,11,1.5661E6,9,9,9,,108751,perilipin-4-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,147,A0A7E5WH70,133.32,11,11,1.5661E6,9,9,9,,101678,perilipin-4-like isoform X21 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,132,A0A7E5WFK9,133.32,10,10,1.5661E6,9,9,9,,111913,perilipin-4-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,148,A0A7E5WH55,133.32,11,11,1.5661E6,9,9,9,,108540,perilipin-4-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,135,A0A7E5WGG0,133.32,11,11,1.5661E6,9,9,9,,105369,perilipin-4-like isoform X17 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,136,A0A7E5WH60,133.32,11,11,1.5661E6,9,9,9,,108673,perilipin-4-like isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,110,A0A7E5WFM8,133.32,12,12,1.5661E6,9,9,9,,92805,perilipin-4-like isoform X27 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,114,A0A7E5WFN1,133.32,12,12,1.5661E6,9,9,9,,96079,perilipin-4-like isoform X24 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,112,A0A7E5WFN8,133.32,13,13,1.5661E6,9,9,9,,90068,perilipin-4-like isoform X29 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,113,A0A7E5WFN5,133.32,13,13,1.5661E6,9,9,9,,90031,perilipin-4-like isoform X28 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
92,111,A0A7E5WGH0,133.32,12,12,1.5661E6,9,9,9,,93271,perilipin-4-like isoform X26 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
131,218,A0A7E5VD94,132.24,19,19,4.5112E5,7,7,7,Carbamidomethylation,55015,V-type proton ATPase subunit H OS=Trichoplusia ni OX=7111 GN=LOC113492751 PE=3 SV=1
54,138,A0A7E5W2V2,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,114444,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,139,A0A7E5W3J5,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,114578,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,140,A0A7E5W2L2,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,114563,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,141,A0A7E5W2J4,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,115108,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,142,A0A7E5W2U8,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,114989,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,143,A0A7E5W2I9,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,115161,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,144,A0A7E5W2J3,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,111546,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
54,145,A0A7E5W2K6,132.08,18,18,7.7783E5,13,13,14,Carbamidomethylation,111561,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
120,659,A0A7E5X365,131.71,25,25,2.2695E6,8,8,8,,43323,plasminogen activator inhibitor 1 RNA-binding protein-like OS=Trichoplusia ni OX=7111 GN=LOC113508773 PE=4 SV=1
139,407,A0A7E5W427,130.99,46,46,3.1893E6,7,7,7,Carbamidomethylation,17525,Eukaryotic translation initiation factor 5A OS=Trichoplusia ni OX=7111 GN=LOC113499110 PE=3 SV=1
66,109,A0A7E5VGA4,130.02,12,12,5.2722E5,12,11,12,,151739,probable multidrug resistance-associated protein lethal(2)03659 OS=Trichoplusia ni OX=7111 GN=LOC113493522 PE=4 SV=1
161,441,A0A7E5WZM8,130.01,34,34,1.0381E6,6,6,6,,24488,elongation factor 1-beta' OS=Trichoplusia ni OX=7111 GN=LOC113507643 PE=3 SV=1
95,237,A0A7E5X2K8,129.48,23,23,2.1274E6,9,9,9,Carbamidomethylation,64151,Sorting nexin OS=Trichoplusia ni OX=7111 GN=LOC113508528 PE=3 SV=1
148,455,A0A7E5W4T6,129.33,37,37,2.3585E6,7,7,7,Carbamidomethylation,26039,V-type proton ATPase subunit E OS=Trichoplusia ni OX=7111 GN=LOC113499397 PE=3 SV=1
87,159483,Q04719.2,128.06,23,23,2.956E6,9,9,10,Carbamidomethylation,52636,RecName: Full=Early 53 kDa protein; AltName: Full=ME-53
168,159505,P24656.2,127.79,44,44,6.1181E5,6,6,6,Carbamidomethylation,19288,RecName: Full=Tyrosine-protein phosphatase; AltName: Full=BVP
203,692,A0A7E5VJW1,127.46,33,33,5.9732E5,5,5,5,Carbamidomethylation,24427,vacuolar protein sorting-associated protein 37C OS=Trichoplusia ni OX=7111 GN=LOC113494446 PE=3 SV=1
231,159504,Q06669.1,127.30,41,41,1.6001E6,4,4,4,,15512,RecName: Full=Protein Ac75
96,266,A0A7E5VZB1,126.16,7,7,5.8465E5,9,9,9,Carbamidomethylation,166723,Protein-tyrosine-phosphatase OS=Trichoplusia ni OX=7111 GN=LOC113497970 PE=4 SV=1
124,687,A0A7E5WZZ1,124.69,24,24,5.6606E6,8,8,8,Carbamidomethylation,34273,ice-structuring glycoprotein-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507722 PE=4 SV=1
101,209,A0A7E5W093,124.56,15,15,1.1217E6,9,9,9,Carbamidomethylation,81912,plastin-3 OS=Trichoplusia ni OX=7111 GN=LOC113498282 PE=4 SV=1
177,159492,P41662.1,124.05,17,17,1.4057E6,5,5,5,Carbamidomethylation,44803,RecName: Full=Protein AC109
97,277,A0A7E5VI30,123.07,20,20,1.4157E6,9,9,9,Carbamidomethylation,58436,insulin-like growth factor 2 mRNA-binding protein 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
97,274,A0A7E5VI36,123.07,21,21,1.4157E6,9,9,9,Carbamidomethylation,56058,insulin-like growth factor 2 mRNA-binding protein 1 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
97,275,A0A7E5VIA9,123.07,21,21,1.4157E6,9,9,9,Carbamidomethylation,56780,insulin-like growth factor 2 mRNA-binding protein 1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
97,276,A0A7E5VI34,123.07,20,20,1.4157E6,9,9,9,Carbamidomethylation,58305,insulin-like growth factor 2 mRNA-binding protein 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494044 PE=3 SV=1
156,796,A0A7E5VBX4,122.85,19,19,3.7901E6,6,6,6,Carbamidomethylation,34153,60S ribosomal protein L5 OS=Trichoplusia ni OX=7111 GN=LOC113492511 PE=3 SV=1
81,162,A0A7E5VT10,122.66,27,27,7.9469E5,10,10,10,Carbamidomethylation,57962,T-complex protein 1 subunit zeta OS=Trichoplusia ni OX=7111 GN=LOC113496326 PE=3 SV=1
150,682,A0A7E5VG37,121.34,65,65,3.4048E6,7,7,7,,13731,Profilin OS=Trichoplusia ni OX=7111 GN=LOC113493455 PE=3 SV=1
107,216,A0A7E5W0C1,120.71,10,10,1.0099E6,8,8,8,Carbamidomethylation,127421,Calcium-transporting ATPase OS=Trichoplusia ni OX=7111 GN=LOC113498289 PE=3 SV=1
52,269,A0A7E5WY48,120.09,17,17,1.1652E6,14,14,14,Carbamidomethylation,94272,Dynamin GTPase OS=Trichoplusia ni OX=7111 GN=LOC113507118 PE=3 SV=1
52,217,A0A7E5VBZ4,120.09,15,15,1.1652E6,14,14,14,Carbamidomethylation,102426,Dynamin GTPase OS=Trichoplusia ni OX=7111 GN=LOC113492527 PE=3 SV=1
388,159522,P04870.2,119.16,57,57,2.7132E5,2,2,2,,10310,RecName: Full=Protein p10; AltName: Full=Fibrous body protein
132,344,A0A7E5VE38,118.32,35,35,1.9395E6,7,7,7,Carbamidomethylation,25860,peroxiredoxin 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
132,342,A0A7E5VE43,118.32,41,41,1.9395E6,7,7,7,Carbamidomethylation,21956,peroxiredoxin 1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
132,353,A0A7E5VE60,118.32,30,30,1.9395E6,7,7,7,Carbamidomethylation,30378,peroxiredoxin 1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493007 PE=3 SV=1
122,241,A0A7E5VSQ2,118.02,21,21,4.1794E5,8,8,8,,44144,ribonucleoside-diphosphate reductase subunit M2 OS=Trichoplusia ni OX=7111 GN=LOC113496347 PE=3 SV=1
234,159506,P41679.1,117.76,15,15,3.0151E6,4,4,4,Carbamidomethylation,28530,RecName: Full=Protein AC124
174,522,A0A7E5W6H8,117.63,35,35,1.2415E6,6,6,6,Carbamidomethylation,19287,sorting nexin-12 OS=Trichoplusia ni OX=7111 GN=LOC113499878 PE=4 SV=1
213,986,A0A7E5WIS6,117.42,27,27,3.017E6,5,5,5,Carbamidomethylation,29232,Apolipoprotein D OS=Trichoplusia ni OX=7111 GN=LOC113503014 PE=4 SV=1
170,528,A0A7E5W3B8,116.80,34,34,5.4026E5,6,3,6,,20736,ADP-ribosylation factor 1 OS=Trichoplusia ni OX=7111 GN=LOC113498854 PE=3 SV=1
109,227,A0A7E5WQY4,116.50,33,33,1.8664E6,8,8,8,Carbamidomethylation,36274,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113504468 PE=3 SV=1
109,228,A0A7E5WP76,116.50,30,30,1.8664E6,8,8,8,Carbamidomethylation,38876,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113504468 PE=3 SV=1
109,229,A0A2H4WWB4,116.50,28,28,1.8664E6,8,8,8,Carbamidomethylation,41504,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113504468 PE=2 SV=1
109,231,A0A7E5WPC2,116.50,22,22,1.8664E6,8,8,8,Carbamidomethylation,52388,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113504468 PE=3 SV=1
302,159526,Q06690.1,116.40,32,32,6.8394E5,3,3,3,,9440,RecName: Full=Protein Ac76
128,350,A0A7E5VDG4,116.07,24,24,5.5661E5,7,7,7,Carbamidomethylation,35352,retinol dehydrogenase 13-like OS=Trichoplusia ni OX=7111 GN=LOC113492848 PE=3 SV=1
128,394,A0A7E5VDJ6,116.07,24,24,5.5661E5,7,7,7,Carbamidomethylation,35409,retinol dehydrogenase 13-like OS=Trichoplusia ni OX=7111 GN=LOC113492849 PE=3 SV=1
146,919,A0A7E5WXJ8,116.01,34,34,5.2307E6,6,6,7,Carbamidomethylation,17848,ubiquitin-40S ribosomal protein S27a OS=Trichoplusia ni OX=7111 GN=LOC113506374 PE=3 SV=1
133,159491,P25695.2,115.86,26,26,2.304E6,7,7,7,Carbamidomethylation,41538,RecName: Full=Protein C42; Short=C42; AltName: Full=P40
149,159480,Q00704.2,115.70,14,14,5.1427E5,7,7,7,Carbamidomethylation,79075,RecName: Full=Non-sulfated chondroitin lyase E66; Short=ODV-E66; Flags: Precursor
104,247,A0A7E5VL42,114.60,28,28,2.0874E6,9,8,9,,40662,guanine nucleotide-binding protein G(O) subunit alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
104,244,A0A7E5VL63,114.60,28,28,2.0874E6,9,8,9,,40362,guanine nucleotide-binding protein G(O) subunit alpha isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
104,245,A0A7E5VL57,114.60,28,28,2.0874E6,9,8,9,,40433,guanine nucleotide-binding protein G(O) subunit alpha isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
104,246,A0A7E5VLF3,114.60,28,28,2.0874E6,9,8,9,,40591,guanine nucleotide-binding protein G(O) subunit alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113494761 PE=4 SV=1
202,426,A0A7E5W5F8,113.91,18,18,1.4001E6,5,5,5,Carbamidomethylation,35943,guanine nucleotide-binding protein subunit beta-like protein OS=Trichoplusia ni OX=7111 GN=LOC113499550 PE=3 SV=1
113,325,A0A7E5WRF4,113.74,35,35,9.1091E5,7,5,8,,23943,ras-related protein Rab-8A isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
113,326,A0A7E5WT58,113.74,35,35,9.1091E5,7,5,8,,24072,ras-related protein Rab-8A isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505027 PE=4 SV=1
142,159494,P41702.1,113.52,27,27,3.8236E6,7,7,7,Carbamidomethylation,33528,RecName: Full=Occlusion-derived virus envelope protein E27; Short=ODV-E27
127,364,A0A7E5VC21,113.28,57,57,3.3783E6,8,8,8,,19721,Nucleoside diphosphate kinase OS=Trichoplusia ni OX=7111 GN=LOC113492544 PE=3 SV=1
117,334,A0A7E5W5J8,111.74,32,32,9.0072E5,8,8,8,Carbamidomethylation,33084,alpha-soluble NSF attachment protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499619 PE=3 SV=1
236,730,A0A7E5WFN6,111.63,26,26,8.872E5,4,4,4,,22726,ras-like protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113502222 PE=4 SV=1
153,226,A0A7E5WGA0,111.39,23,23,1.2471E6,6,6,6,,46496,adenylyl cyclase-associated protein 1 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113502194 PE=3 SV=1
153,232,A0A7E5WFG2,111.39,18,18,1.2471E6,6,6,6,,59266,Adenylyl cyclase-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113502194 PE=3 SV=1
153,233,A0A7E5WFG4,111.39,18,18,1.2471E6,6,6,6,,59337,Adenylyl cyclase-associated protein OS=Trichoplusia ni OX=7111 GN=LOC113502194 PE=3 SV=1
129,170,A0A7E5WK95,110.72,19,19,4.1861E5,7,7,7,,58250,Tyrosine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113503429 PE=3 SV=1
123,159488,P41705.1,110.56,27,27,7.7516E5,7,7,8,Carbamidomethylation,40863,RecName: Full=Per os infectivity factor 5; Short=PIF5; AltName: Full=E56
99,309,A0A7E5VK22,109.96,16,16,7.7269E5,9,9,9,Carbamidomethylation,72080,60 kDa SS-A/Ro ribonucleoprotein homolog OS=Trichoplusia ni OX=7111 GN=LOC113494479 PE=3 SV=1
111,197,A0A7E5W4P4,109.80,5,5,3.4964E5,8,8,8,Carbamidomethylation,243360,tight junction protein ZO-1-like isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113499368 PE=4 SV=1
154,337,A0A7E5WJR6,109.41,31,31,1.0382E6,6,6,6,Carbamidomethylation,26771,40S ribosomal protein S3 OS=Trichoplusia ni OX=7111 GN=LOC113502978 PE=3 SV=1
154,348,A0A7E5WWC3,109.41,31,31,1.0382E6,6,6,6,Carbamidomethylation,26682,LOW QUALITY PROTEIN: 40S ribosomal protein S3-like OS=Trichoplusia ni OX=7111 GN=LOC113506500 PE=3 SV=1
130,238,A0A7E5W9D6,108.09,10,10,4.5173E5,7,5,7,Carbamidomethylation,95431,V-type proton ATPase subunit a OS=Trichoplusia ni OX=7111 GN=LOC113500605 PE=3 SV=1
105,370,A0A7E5WK09,108.06,33,33,,8,0,9,,29433,tropomyosin-1  isoforms 9A/A/B isoform X20 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
105,371,A0A7E5WJZ9,108.06,33,33,,8,0,9,,29474,tropomyosin-1  isoforms 9A/A/B isoform X19 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
166,362,A0A7E5VUJ8,107.23,32,32,1.9572E6,6,6,6,,24167,ras-related protein Rab-11A OS=Trichoplusia ni OX=7111 GN=LOC113496854 PE=4 SV=1
102,207,A0A7E5W1E8,107.19,12,12,5.0383E5,9,9,9,Carbamidomethylation,104067,AP-2 complex subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498581 PE=3 SV=1
289,159513,P16709.2,107.15,44,44,3.7795E6,3,3,3,,8653,RecName: Full=viral Ubiquitin; Flags: Precursor
137,610,A0A7E5VG48,107.08,17,17,6.1337E5,7,7,7,Carbamidomethylation,47337,Adenosylhomocysteinase OS=Trichoplusia ni OX=7111 GN=LOC113493478 PE=3 SV=1
265,341,A0A7E5X1C1,107.00,19,19,3.1377E5,3,3,3,,22212,Peptidyl-prolyl cis-trans isomerase OS=Trichoplusia ni OX=7111 GN=LOC113507560 PE=3 SV=1
119,444,A0A7E5WLM6,106.75,27,27,,7,0,8,,29365,tropomyosin-1  isoforms 9A/A/B isoform X22 OS=Trichoplusia ni OX=7111 GN=LOC113503341 PE=3 SV=1
167,159495,P08160.1,106.36,20,20,1.7693E6,6,6,6,Carbamidomethylation,34829,RecName: Full=Early 35 kDa protein; AltName: Full=Apoptosis-preventing protein; AltName: Full=p35
93,286,A0A7E5WR31,106.23,10,10,3.8312E5,9,9,9,,108378,Kinesin-like protein OS=Trichoplusia ni OX=7111 GN=LOC113504608 PE=3 SV=1
252,1206,A0A7E5WV88,105.99,28,28,3.498E5,3,3,4,,15856,Superoxide dismutase [Cu-Zn] OS=Trichoplusia ni OX=7111 GN=LOC113505811 PE=3 SV=1
187,462,A0A7E5W1N8,105.57,18,18,7.4205E5,5,5,5,,42862,interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498572 PE=4 SV=1
114,159493,P41467.1,105.57,12,12,1.1134E6,8,8,8,,93973,RecName: Full=Protein Ac66
151,150,A0A7E5WVI5,104.52,9,9,1.2044E6,6,6,6,,104433,metal transporter CNNM4-like OS=Trichoplusia ni OX=7111 GN=LOC113505583 PE=3 SV=1
201,159524,P41701.2,104.36,41,41,4.6228E6,4,4,5,Oxidation (M),9558,RecName: Full=Protein E18; Short=E18
135,57,A0A7E5WSU8,104.29,12,12,3.7318E5,7,7,7,Carbamidomethylation,89174,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113505390 PE=4 SV=1
262,990,A0A7E5VJ22,104.27,27,27,3.4356E6,3,3,3,Carbamidomethylation,14920,40S ribosomal protein S12 OS=Trichoplusia ni OX=7111 GN=LOC113494188 PE=3 SV=1
221,477,A0A7E5WBY8,104.01,32,32,4.5773E5,4,4,4,,23010,ras-related protein Rab-5B OS=Trichoplusia ni OX=7111 GN=LOC113501100 PE=4 SV=1
233,689,A0A7E5VZ32,103.21,11,11,4.9207E5,4,4,4,,42897,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
233,690,A0A7E5VYE6,103.21,11,11,4.9207E5,4,4,4,,44390,Reticulon-like protein OS=Trichoplusia ni OX=7111 GN=LOC113497813 PE=4 SV=1
138,250,A0A7E5VG31,102.42,22,22,8.7665E5,7,7,7,Carbamidomethylation,47662,RNA helicase OS=Trichoplusia ni OX=7111 GN=LOC113493456 PE=3 SV=1
157,570,A0A7E5W2S7,102.32,18,18,7.4628E5,5,5,6,Carbamidomethylation,29907,40S ribosomal protein S3a OS=Trichoplusia ni OX=7111 GN=LOC113498677 PE=3 SV=1
197,1854,A0A7E5WXZ9,102.26,28,28,4.6312E6,4,4,5,,16648,4a-hydroxytetrahydrobiopterin dehydratase OS=Trichoplusia ni OX=7111 GN=LOC113506732 PE=3 SV=1
108,154,A0A7E5X1G4,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,200483,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
108,155,A0A7E5WZD8,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,201642,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
108,153,A0A7E5WZD4,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,202098,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
108,152,A0A7E5X189,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,201796,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
108,156,A0A7E5WZE3,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,200108,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
108,157,A0A7E5X0P4,101.67,6,6,2.83E5,8,8,8,Carbamidomethylation,200939,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
193,501,A0A7E5VHD4,100.45,10,10,7.8338E5,5,5,5,Carbamidomethylation,60288,organic cation transporter protein-like OS=Trichoplusia ni OX=7111 GN=LOC113493833 PE=4 SV=1
274,909,A0A7E5VDW5,100.45,61,61,3.6197E6,3,3,3,,11337,60S acidic ribosomal protein P1 OS=Trichoplusia ni OX=7111 GN=LOC113492912 PE=3 SV=1
192,327,A0A7E5WPY8,100.31,32,32,8.6622E5,5,5,5,,23234,ras-related protein Rab-2A OS=Trichoplusia ni OX=7111 GN=LOC113504336 PE=4 SV=1
164,402,A0A7E5WG11,100.18,29,29,4.5677E5,6,6,6,,39876,IST1 homolog OS=Trichoplusia ni OX=7111 GN=LOC113502319 PE=3 SV=1
164,403,A0A7E5WGZ8,100.18,28,28,4.5677E5,6,6,6,,41812,IST1 homolog OS=Trichoplusia ni OX=7111 GN=LOC113502319 PE=3 SV=1
196,646,A0A7E5VDT0,99.77,25,25,1.0119E6,5,5,5,Carbamidomethylation,24607,60S ribosomal protein L10a OS=Trichoplusia ni OX=7111 GN=LOC113492909 PE=3 SV=1
152,181,A0A7E5WTW4,98.91,10,10,4.3748E5,6,6,6,,92627,calpain-A-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113505203 PE=3 SV=1
152,183,A0A7E5WTK5,98.91,9,9,4.3748E5,6,6,6,,102888,calpain-A-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113505203 PE=3 SV=1
